date,pwi_alpha,pwi_alpha_ma13w,alpha_gap,alpha_gap_ma13w,bot_share,bot_share_ma13w,longshot_gap,longshot_gap_ma13w,efficiency,efficiency_ma13w
2024-12-09,0.8690142345697378,0.5701611210008448,-0.2217194028134138,0.0688762526066122,0.5939809544363215,0.5849722950935013,-0.0312420413360761,-0.0234248161705621,0.9803534140136032,0.7865145720269691
2024-12-16,0.9438356867082092,0.5972061726031656,-0.1303690504038821,0.0425150854353503,0.6720124683703097,0.5931423861365932,-0.0256989845597441,-0.0250527274892753,0.9964701275563996,0.8108135139379056
2024-12-23,0.8827615996609229,0.6354077100117945,-0.0467560229222164,0.0287151995985583,0.5707698521722465,0.5927195969742459,-0.0090256883230772,-0.0232346576749492,0.9762724329800194,0.8448422670915302
2024-12-30,0.8340527016852343,0.6822205374436136,0.0289773366785844,0.0260787058528692,0.593281025757106,0.5916754596701057,-0.0209797374212644,-0.0228157968124859,0.951197426544676,0.9032983386750616
2025-01-06,0.7698454285577153,0.7092768965355045,0.1693964138357258,0.0331625856835821,0.603715266067876,0.5996463561748242,-0.0150556816953185,-0.023618270149853,0.9112545373314198,0.9131811480927912
2025-01-13,0.8188278428351,0.7501327743760569,0.2190286177576054,0.0397902390340878,0.6262203869204437,0.6092853942949412,-0.0262014162927726,-0.0238442543463104,0.9162676455272776,0.935699325875234
2025-01-20,0.873831468283401,0.7942912267626104,0.0604406394755344,0.0349373543515526,0.6613158361586375,0.615694217852305,-0.0198558953015614,-0.0242456974634681,0.9530829289096396,0.9618917977120476
2025-01-27,0.8433909121950199,0.8071834943717953,-7.041524443751612e-06,0.030259618118322,0.6099838058686599,0.6186429048608879,-0.0165697674418605,-0.0239546156621693,0.9822671069691068,0.9633641073831324
2025-02-03,0.8651670666894666,0.8269133352515984,0.0875968458606368,0.0324315032397725,0.6047140536478043,0.6202424819789839,-0.0117835296782964,-0.0227008053896267,0.9716387838969548,0.9639231917531808
2025-02-10,0.7899143434077772,0.8189926299098012,0.0686964421728668,0.0193254761996603,0.6322140163732733,0.621730796940136,-0.0268469747629735,-0.0229302072881883,0.9808674113406356,0.9651721848105508
2025-02-17,0.8064406325997518,0.8316815542452327,0.0336405162540242,0.0176526104223987,0.6552986090847194,0.6222407097533466,-0.0243868184055831,-0.0220761714676157,0.9851618507621708,0.9656160571936168
2025-02-24,0.7778547702749997,0.8347282963514567,0.0595819993447339,0.0244329127658691,0.6428316245744596,0.6189868441779244,-0.029627418199188,-0.0220488547147492,0.8981007273274273,0.9592012986100796
2025-03-03,0.7176264828908476,0.8301971669506295,0.1798460826393992,0.0391041058734734,0.6381905442560771,0.6234252648990719,-0.0355150214592275,-0.0225222288366879,0.9058066606113137,0.9545185425977418
2025-03-10,0.7472128199683967,0.820827827365911,0.112975453528141,0.064849864053593,0.6127572877623482,0.6248695982318432,-0.0315786857540511,-0.0225481245611475,0.7766033931655838,0.9388454640709712
2025-03-17,0.6906931874323937,0.8013553274216174,0.1190965926396191,0.0840395289030931,0.6250709268842112,0.6212587104252202,-0.0369744244041061,-0.0234154660876369,0.907955026761199,0.932036610163648
2025-03-24,0.667516061909412,0.7847979783638089,0.1943312217384641,0.1025847015692993,0.642811376892712,0.6268003661729484,-0.0390940370495531,-0.0257284159896735,0.8955840076300773,0.9258298082136523
2025-03-31,0.6467813974816942,0.7703924934250751,0.1702761528106657,0.1134538412717671,0.6539683459350889,0.6314686215712547,-0.0418488149244318,-0.0273337296437633,0.9491908266667664,0.92567545437689
2025-04-07,0.6608992146370688,0.7620120154311791,0.0751077789226302,0.1062008693553751,0.6583903853627912,0.6356743999785558,-0.0388943306815625,-0.0291674718734744,0.9769334518492008,0.9307276785705656
2025-04-14,0.7225768900593572,0.7546080959868913,0.0626301428720632,0.0941702174411027,0.6745578530910417,0.6393926666070633,-0.0272594040058623,-0.0292488555437121,0.9661100750403874,0.9345617116100358
2025-04-21,0.9136501985904392,0.7576710752412789,0.1601161217008009,0.1018375622276617,0.7413571346404814,0.6455496895672053,-0.0046551958650708,-0.0280795709716743,0.985020073082326,0.9370184150079344
2025-04-28,0.8108599950088686,0.7551686969961904,0.2684836184566499,0.122490689918515,0.6708940111436791,0.6502350899729759,-0.020541940288403,-0.0283851227291007,0.9454469793859376,0.9341860975015368
2025-05-05,0.7934567097874434,0.7496525156960346,0.1932533123857672,0.1306181104204481,0.722782849537258,0.6593173050413955,-0.02656101606919,-0.0295218524514771,0.9522146072110466,0.9326919300641594
2025-05-12,0.7141500464897853,0.7438244928561891,0.1604231512737909,0.1376740111205192,0.7212221061373195,0.6661640811770914,-0.0354466244692438,-0.030183363967344,0.9475425415920974,0.930128478545041
2025-05-19,0.8959354708805859,0.750708711185484,0.3460401183109363,0.1617047497402817,0.762831626596534,0.6744358517549233,-0.0011811266605978,-0.0283983107561913,0.7974590917147859,0.9156898047721652
2025-05-26,0.8654466867221836,0.7574465509121905,0.3315588371748083,0.1826260449579797,0.7709529879130407,0.6842913412425063,-0.0155823031880287,-0.0273179172937945,0.9356025110907662,0.9185745573693452
2025-06-02,0.822970649056466,0.7655499483095458,0.1446569904654823,0.1799191917138322,0.7880174244546021,0.6958164858731621,-0.0231529869863716,-0.0263669915651132,0.9913350293769796,0.925153662659012
2025-06-09,0.7931202880672138,0.7690812920094547,0.1891016114804604,0.1857750500178568,0.7913040001542173,0.7095508483648445,-0.0196661765977688,-0.0254506447069377,0.9755164800021108,0.9404546693387448
2025-06-16,0.673073555830527,0.767725935732388,0.1405938714532256,0.1874286868496727,0.7885036989729636,0.7221226000639793,-0.0365721674169141,-0.0254197018617691,0.9651687004183036,0.944855721158522
2025-06-23,0.705252284600102,0.7706287220932104,0.1823082287571187,0.186503841235723,0.7111839134787736,0.7273820259552147,-0.0350976453921059,-0.0251122871188885,0.9564030853725148,0.949534111754094
2025-06-30,0.6842584639695865,0.7735115733615098,0.2188138901771604,0.190237513340838,0.7008938262473112,0.7309916782869241,-0.0380359012447316,-0.0248189860666039,0.959195161874289,0.9503036760008268
2025-07-07,0.6626913906460133,0.7736494330545055,0.2705343484888959,0.2052703263843969,0.7354846716078123,0.7369220079980796,-0.039010030527693,-0.0248278860547678,0.962187181166044,0.9491693474867376
2025-07-14,0.7248579854617943,0.7738249019316161,0.2549079107921366,0.2200609239167102,0.7210306100268964,0.7404968354546837,-0.0340090966829888,-0.0253470931837775,0.9564216173866824,0.9484240815133756
2025-07-21,0.8136205496820013,0.7661303135540438,0.1397315716680145,0.2184928816064959,0.789451493763791,0.7441964015410922,-0.0241051516950377,-0.0268432436322365,0.9516305470951528,0.9458556564374392
2025-07-28,0.7697517554211322,0.7629681412780642,0.0808148543533107,0.204056822829316,0.7702387760937947,0.7518383065372549,-0.0311899202040027,-0.0276623190103595,0.9734972904439448,0.9480133726726708
2025-08-04,0.7632203572506491,0.7606422680060031,0.1722813910603658,0.2024435981119774,0.7306166273892195,0.7524409048335597,-0.0290906997274786,-0.0278569100609971,0.9657295963615152,0.9490529872227066
2025-08-11,0.7607906089986143,0.7642300035836053,0.1177713863032695,0.199162693114245,0.7528954819172914,0.7548773183550959,-0.0323183367872184,-0.0276162725469952,0.9818959614704682,0.9516955579825812
2025-08-18,0.7436533314395671,0.7525159928573731,0.1599448276304319,0.1848476707542062,0.8263391924431622,0.7597625157279135,-0.0333935153840368,-0.0300941486026443,0.9795648731947082,0.9657036950194984
2025-08-25,0.7838275953902758,0.7462376012164571,0.1313869597112033,0.1694498340262366,0.8563813880499793,0.7663339311230626,-0.0253514807059528,-0.0308456237963308,0.9735578927557168,0.9686233397629562
2025-09-01,0.7546364880739536,0.7409811272947254,0.1679510050692541,0.1712416813034498,0.807524434311307,0.7678344703428093,-0.0291710153570897,-0.0313085490556168,0.9803186698035956,0.9677759274880804
2025-09-08,0.73670686052442,0.7366416328683567,0.2172885047211559,0.1734099038604264,0.8184403763540264,0.7699218838966406,-0.0311539120992171,-0.0321922210172667,0.9410915085907066,0.9651278527641264
2025-09-15,0.7018528590262931,0.7388554254218771,0.2405574423393029,0.1810994093132015,0.7814730746402734,0.7693810666402798,-0.0347240138502275,-0.0320500553582908,0.966997772231892,0.9652685505959409
2025-09-22,0.8361272770591345,0.7489227325341102,0.1829250491106967,0.1811468570327076,0.8471269407647481,0.7798382225853548,-0.023048834022854,-0.0311232237145022,0.9622167457614204,0.9657157552412412
2025-09-29,0.8663556681245915,0.762930209776803,0.09209434769788,0.1713991999189167,0.8027083906012684,0.7876701121510438,-0.0206906837557493,-0.0297889762153497,0.9738908161366892,0.9668461901845028
2025-10-06,0.907022240887257,0.781724890564591,0.0398500560586718,0.153654254347361,0.8068068605527344,0.7931564343775762,-0.0197075276309932,-0.0283041683002189,0.9830116337101524,0.968448071149434
