wallet,wallet_type,n_participations,pnl
0x0ddf9f9ca79e1d434682259c71de25572a80b1b9,active_retail,59,5061.031060999999
0x0ba6eaf4cd2e48514baad3108e9bfd047222af21,sophisticated,167,-720.1699249999989
0x79ac5210ddb41476ba20e9be7928534593c24377,active_retail,147,12045.236228
0x6a2dfe569178f8e8d49b6e1801e4a733b4fee123,active_retail,96,486.62866100000025
0x49e8f59aa0da8330c8df95b7506031a236b825ea,bot,80,4871.041157
0x248bd4f67cc4d527bccb7747a451b4a711c6c29e,active_retail,13,2024.5349940000003
0x3a0f0d08b3d1ff23abc1778cb08b9acf9bf0ef3e,active_retail,43,-1860.7459350000004
0x8fa5dbf8448fb0f2f9f8fc8e5c4e703f6d8fc417,active_retail,20,-761.3924010000028
0xb0de66ddbed89d05b139fe0a9768325fbc394346,active_retail,53,-2949.0205469999974
0x531990b16e026f977031475892650cf1dfb5f256,sophisticated,644,21835.007792000004
0xbcfcec55a289429a4f3006d59bb5395a264b563e,active_retail,78,3854.2050199999994
0xdffe0c3942fd19e849828c5642881fa40e569b64,sophisticated,129,801.5823060000004
0xbca8b97bdb5dbe33151074f04d0948238a6acf14,bot,344,7349.073485999998
0xb51ca262cc5bba37d25abf9852693e635ab4aa78,active_retail,62,16.19252999999961
0xbf97c74360279bded1f68eb822d841c4456b4abb,active_retail,81,28.814302999999818
0x4bc2ee8fe5748425f9dc70af618a41f48269b270,active_retail,55,527.763659
0x9f478d47f40c6e11b0a03259b4d65153c4070535,active_retail,51,23.77044600000124
0x9bd546c56e66c92fc6d2369432835042d3686428,sophisticated,304,1662.806505
0x6424ae530b62d5363320cab8910965a046d39e53,active_retail,59,-344.53956099999994
0x3c5cb86fb1b46f6782c69a920537426036fe1b52,active_retail,39,5991.677891
0xf69a7d96e048697435b24e73344b5d8596881dbe,sophisticated,155,2214.094176
0x7b721a95606102dba77c87c92eff5baf36fa56ca,active_retail,31,-10.829176000001098
0x615137e8f150159d4f122705f8ceca366fe74717,active_retail,80,-1.2950020000007498
0xe1378e0fab32a78763987cf8b1602c14c4210c01,sophisticated,514,2259.8771699999984
0x619a2daebbddf2e664796e91e72f5b331983f741,bot,230,-3164.807521000001
0x9854a03cf9188f3898216268c72f33d65fddd9d4,bot,538,777.8529629999998
0x461e761a900905c817cc9221876eec9a7ef47783,active_retail,71,246.41810999999998
0xc4c7315947e4c6e783cf9db8364bf2b93cba69c9,sophisticated,151,1484.8817069999998
0x451cdd04e918ad291d88f8b31c71e715703d2856,sophisticated,127,674.7280119999992
0xaa05de09cee00b27ca514aadc0c601559008fed7,bot,320,-1107.692349
0x9383d721c82d766e1ad80f1b0fd5f737d6d971b8,bot,250,40.962383000000074
0x151a2f6f3586c5daac3574b911d43375e923de9f,sophisticated,55,2029.167985
0x6beada2f5d8bba056afac34acbf281ae592b3ffb,sophisticated,69,11098.321768000003
0x9f03be8ede9bf92d1d57b1d168042fd4b03af1ba,active_retail,84,2473.3605449999995
0x38aeced189e126ffa21dac51f80b31ff3346aa9b,bot,1175,610.2227469999998
0x28a6136fb2b2d8791a05804f79604076e8df5485,active_retail,65,-0.5321689999995256
0xaf2e25a64f1879021993147a0fa3b6c9731913e0,bot,1899,934.3479220000011
0x2897c3f47017f54c4df591eafb7598be93010a12,active_retail,34,-1898.4290100000005
0xbefde6f614790edd2488fc2fa9744ea88e0ead71,active_retail,51,316.113979
0x6f833dc0645ce52776bb9aaa31f03394974a3af9,sophisticated,28,939.4775020000003
0xaf08477969d5c15fc0f011a4848f5ba6f4bf00b2,sophisticated,45,5421.673398999999
0x262735ca6ae77ae3ef16ddba7f0f4e12c4523708,active_retail,35,2788.6004989999997
0xe6b880266de62f074a3e35afdd0aaa21a7eed511,active_retail,32,35.614803
0x1a26a6c734dcad428bf1e0792b427854b5330ce0,active_retail,41,-2285.6672
0x452820409dc79ed60a582268b1d6ee6adbd0ae7c,active_retail,15,-863.0
0xc36f35ed0d681c4b6c8a2b8165a6bcd076a6f353,active_retail,56,2183.815234000002
0xa2267451c7ffabd3c2c13e326170d9d47b0e2bf9,sophisticated,62,13678.039394
0x2b7115d16c1acd9807d1a62da6c395c0ab8a922f,active_retail,90,516.120725
0x0e8c023bb9d8681ca004376be8eb4045521ef3ec,bot,122,2501.56519
0xdf6f85ff51133209764fe15147d41f8cb808f6ee,bot,62,2733.938602
0x31348747602ede0eb691a34dc1db992605ed1b18,sophisticated,521,195.04107099999874
0x38598b0a0ffb1c24cb331da42fbddca6285f7530,active_retail,26,1.3156879999999536
0x15bd98964db9610852a5fbc0cbb3b92be5d03e07,bot,1142,-43093.461584000055
0xe535f2451cb0d0556abff121c595f4c37d72fcec,sophisticated,114,-804.9711160000006
0x1b7bb9f3e8bc12c77d7c7b795390d6d2271a5608,sophisticated,101,1829.5753040000004
0xad247df11fae7337a6898cb00127e5ead15d9a8b,bot,605,-502.69038199999954
0x162ce81a8902a9dd169a1704f8382324b31c61d6,active_retail,145,20.032776999999925
0x3320ddd0cccad106d688783f5e961a56af8d2cf2,sophisticated,209,-8862.652092
0x142df3709fc0817d55240671e91e9c83079edd52,active_retail,339,1189.7269720000006
0x13b47683fcf178dbf00987c8b17901147a1bf4d9,sophisticated,246,455.4890490000007
0x96dfbd8f8dbc4fb83a7c21d569d7a69f05b3abd6,bot,665,-1174.7208829999995
0x9e1ef26be892b220693a1efb8eb1305df5d5bca3,sophisticated,20,2344.941988
0x87e362ebde0774c34f51bf4879337f4a0e401616,active_retail,24,628.8399919999999
0x91583ceb1ebec79951a068e1d7d02c1ea590fa7b,bot,6981,-223096.5290150001
0x64f241725a1a089736d7621bd4a8557a92f16756,active_retail,47,-4.894999999998618
0xb3831b51a40df4c591197261fa48cc7f8f58f7b9,active_retail,59,2464.670001
0xea1a969d3222fdee5424912240c26038cca5d50d,active_retail,60,1967.6303270000008
0xa6be37c6d5190120d2c97ecec5c078714d5a1d9c,active_retail,26,4913.2300000000005
0xd6eadd0e86932ebd598040b4e398a30a6fd181e7,sophisticated,347,-4435.049567
0xf899fd178fb03eb3909801ee7ed2b356740148d2,active_retail,25,372.990393
0xa0341fb024ed810834d7c7642b0b921a67bfae05,sophisticated,167,370.4165989999999
0xf588577d716e25b27ab29b8845cf3e9acb6417a3,active_retail,63,1872.4708250000003
0xa223604123847c303daa2140e3722574a9f140f5,active_retail,93,0.18839599999996182
0xa5e6c2d016d36dbc9592c96562a88027182bf25c,active_retail,54,39.71663699999999
0xb4c1004200298024e8831b5f3fb68e5a32d68053,active_retail,157,-15698.46375500001
0xe2c2fd28c2902d21fb03f123cb6cde21dc9c2098,active_retail,19,229.39429799999996
0xbf44afeaa178a352f9594d14eb4f86b50a057f09,active_retail,61,2337.4111540000004
0x3f1a613632a4e79c5a9ebaaaad365005a2208785,active_retail,23,-89.17893999999956
0x74ee99d55b5b4b9d275b03d9626bdbb50b0e050f,active_retail,67,-12.678631000000252
0xaf900a4a69808af024b4340626ffc72e722afa89,sophisticated,54,939.050477999999
0xb06d112e27b2c28ea694a1525af211e883037c03,sophisticated,39,31894.0
0x57460882c67cf9656c88fc151daa429b4475b04d,bot,297,19.142143000000033
0x39cb89b40876d4c91f40065920d7660f7a06bb14,active_retail,75,926.5308989999997
0xe3e37bb1b17a0d2a986fa70ab3b1d8d3a11721d5,sophisticated,209,998.812578
0x8a67ca84508b0b8e27acfe539ddb7a8f5933cbcf,active_retail,13,4437.970897
0xf35bd552c800f6c663d2e4c4c529443b32d9dc3f,sophisticated,75,-530.4942469999982
0x4cbc4fde63da195a9b8ba85a1c3c89bed1cee9ce,active_retail,36,13479.746953
0x69a62d07dc49a7d22380a0da9f670c552c867a2c,bot,104,-314.24029700000006
0xb0c9e2355f4e2f6bfc86e9712ede129e07ac53de,sophisticated,76,17913.216507
0x4392d615d105ecbc8f8c060be47afa597e03ce3d,active_retail,43,27.650000000000006
0xaec7ab2de0c936796716b3daf022e8314fec2652,active_retail,21,204.0000000000001
0x7e35269affd4f2a91019ef97fa9deee9db30ed83,sophisticated,124,-857.9499999999994
0x7ce6821abc060cc79aa93e3ec9d8a338e2adaace,active_retail,222,-2040.6296390000043
0x6ccdc2e66ec40e8085ea4a1e6dd57a4662f3ddeb,active_retail,66,-143.2249620000016
0x7857bcc9796f86706aa6cfe1d2cbc16008329d0d,active_retail,83,1409.895899
0x4068ad1930cc736911082af5cae016aa9a1ff579,active_retail,126,-54.15358199999996
0x4bad31862a1ee37bb83099d8df33a39f4997dfba,active_retail,92,-58.74789200000001
0xbf674b00f90ce1c75d653a1931d1f3214fa3f83d,sophisticated,680,5.092408000000432
0x48701dc317c73813620e9fcb44d9ebefd5b84a72,active_retail,79,-13.31792100000017
0x5753a6dec3e617e69f99389792edd9995888bb57,active_retail,187,-10371.793370999998
0x176365443307b9ef4b6b0e2bfe24b84120c63a0f,bot,1210,1609.7993569999999
0x2805369de90fb6a6ddf5cae90ae1ec38121f3e4d,sophisticated,73,-395.17650799999683
0xdf839809babf9128b804931b20df5299762bef8e,active_retail,12,1039.984794
0x647a39ccca5d4c82781d5f4bbcdd8a2361ac7c59,active_retail,68,2204.8500000000004
0xcb2d5679b36447e69cfc30221846cac3fda1dde5,sophisticated,476,-3446.918315
0xad4b137f5296a10f0fb7f40c551d788c57ac2daf,active_retail,37,-805.088441
0xe6f0bcad743aca1d8eab31b3e72019f222267f00,active_retail,21,4233.5922820000005
0xd176c8112d3083d4257e5ec9fd45ae7b69453e61,sophisticated,104,27.849367999999423
0x929b680f1d8647fb87428c369888086377512100,sophisticated,95,11451.671643000001
0xed458c68530c979eb677fa1f32b6cae463444df8,active_retail,58,2417.200002
0xa26f7d745e1297ce4025e0c08e50680adcd54b98,bot,784,113.6753620000001
0x75d4c19708ad084c1cf6a10cfdf528c76fd94027,bot,766,10037.259397
0xbb9c751f0d1570f07a2f15c0fd3468cfc3e0ab6e,active_retail,251,3.373975999999402
0x35b6caf1b31871281bebd28a4c44eb0a0c8839be,sophisticated,587,-5.809691000001294
0x22b0c3f65b54850006aac5aa5775fd5fb4b8ccf7,active_retail,76,4321.531979
0xbf2faad957da46f450a5fe815c49e7d9487b82b9,active_retail,105,-29.822423
0x4e4669fe865724f3690d699ffb621a562a17cdeb,active_retail,22,476.227157
0x64242b8930ffa0e9896d8e098b1047693c1716e0,active_retail,117,216.02499999999998
0x13f2642e5a2385ee144ef9c46fda5cb7fa6e9bf9,active_retail,39,592.673393
0xd9774417c993631829486af9846ebb25787ca2cb,active_retail,37,653.6019890000001
0x5407c36c1c2c553116e6771dcee471ebc7cd033b,active_retail,125,-233.83502999999996
0x6777c03076a270c98357aa45731ce674e999a516,active_retail,58,119620.34127199999
0xb97ef2f8f1cfd52b09eb65bdbd9f89b4aa48c486,active_retail,37,-7.965160000001596
0xf5ec876f7bd23fbf3d0789d129ce328f09f3bd6c,active_retail,42,288.412177
0x907f1407f18cd5521e2866f85096e5fc6b0f0ac1,active_retail,28,1232.4954749999997
0x544a10e3ea40aa00a0aaf3e5038c9066141e5541,sophisticated,148,9156.551037000001
0xd503d85e2cd452f596b191143b2e97cb70ea4542,sophisticated,193,19268.789354000008
0x7ea6390ba0011c9ffc9b4154a7d32fc305ec03be,sophisticated,17,12066.444198000001
0x2b78a068b8202cea89e29cc8ebd4987ffab9559f,active_retail,44,-232.01559299999997
0xee27bec7e3b00d51129b6a65846406743228bcf7,active_retail,105,-1.447545000000713
0x0b79d20d11a34c701e21fdada4694e171a794f89,active_retail,39,109.40267000000011
0x9f498bbc18d8a42341ee70498a643ee44acaaf16,bot,773,3.9278400000000113
0x506c6740a79eb630226a750b099ae1bc900abb98,active_retail,118,12.594056999999925
0xc4f55e4fd5fb420098c8658b15c4e654e4008f27,bot,50,234.6487
0x7468bfe58ed569257f1fed5472741a08f7183359,active_retail,87,1392.6194399999997
0x0541221ab9bde72fce172a564e25677d246519c6,active_retail,31,1.0080460000000258
0x082a40b99a207a0d7eea18e5bbcc569f4855a540,sophisticated,18,11151.0
0x6bc665034c7281d241bfecb0b790cf46ae8a5fb6,active_retail,14,2851.5
0xbdc07d4ce77e66638d747a418ebd0e909b0d5b13,bot,786,-16277.28500000001
0x891b70e19c0f32e98508bd90eea4b5e4d66b7479,active_retail,36,296.4667090000001
0x699d04d0c0cefc5c31f75ebec076a665c2bc45d3,active_retail,97,114.54866799999995
0x441349a98c2355e062336af8f714bc84bbff9856,sophisticated,95,1000.2883509999997
0x949989077075278f9744ffbe43200e131ed1477a,active_retail,13,26.317999999999987
0xfa3087b7cac772f7c5479cb1b2bd0c84a5b2ba91,sophisticated,11,10324.0
0xe4f2ee892dfbfd54a77d9c9c8b797cda76900063,active_retail,12,145.0
0xf37c73e096dbc36a6c8c0bdf7cda4bf98f76e5ae,active_retail,67,-213.17847399999974
0x5a32b53cc119fe7e530fcecb2786e315a8f0c6bf,active_retail,35,27270.347977
0xd473db300e314d68081f6b275941d0129db47c3f,active_retail,53,-2.1553519999988566
0x1d53eda971567e6a58e3c7f928c4042cf5ee42bf,active_retail,100,-101.87574000000009
0xd0db767393871f6abbab106f22036e111cbfff6d,active_retail,30,111.22139200000015
0x347a7f2250c6314cf2ff71e3d2e21e45cc5c92ea,active_retail,70,-265.34155800000053
0x1262a7aff43a53695c15e54d83666b939b8d9a95,sophisticated,70,622.3411350000001
0x9bc7d825787d0c280eb264e0e842774bf6202280,active_retail,77,-6.573657000000253
0x51feab3bda3e25b5ea76b9aaad4a84392f8e7fec,active_retail,220,-44.081015999999984
0xc2bbb98a5910e07cf430f360c6361e2769313b54,active_retail,36,4422.2968
0x1757568b469c268c3de051ebf11981d116adf12a,sophisticated,190,53.54607099999998
0xdfb6741354a8a734df97330722e6698a68c25fe3,sophisticated,229,-127.90557799999966
0x5c9eaa3575461ae1ead71b4b365b077c0af0bdb6,bot,171,-67.01973599999941
0xcb1eb25d8c58a23c2a745e663eb38d4ed7a75864,active_retail,249,1.1216239999996447
0xdecf6170e9e424f453dfc76fd6d7a7d1638adbb3,active_retail,18,1022.808198
0xe314db6db060cda0655949f9a5bed87778ade217,active_retail,68,516.2032089999999
0x08cabe7b7d2da5e89371d90e41cf4fe13469691e,sophisticated,59,10029.133523
0xe121e9f03b008c3bc8c7dd4f91e28a26ca51979e,active_retail,57,-6678.5
0x238ccf87525ef20a900b0c99010063a1f973e820,active_retail,29,36.66100599999935
0x961aebe2b926d2546161fa312e09564153cf9cb2,bot,57,0.2640420000000816
0xa42940d612c9b2e02d3cd35a4c3f17062782368a,sophisticated,272,1946.2725610000002
0x784308003ce51951a3cdeecceedf037c6fda9eb5,bot,7096,-1.7731300000001653
0x6441aa579f5894158be9e2cf6515df4b85e333b7,active_retail,26,4204.982395
0x384442be5e00b4639d0b9c6cd63334437a7fe714,active_retail,102,-249.9424120000004
0xf6e904564f350161218ffb958d1cdd970b6e6cde,active_retail,65,-863.8300120000001
0xb81cc464d23570e06101e2a423d8e9a0d6051ec4,bot,810,-0.7584409999998911
0xb5dba287eb52ca071991e49c79a0a844a9b5d774,bot,1585,-14.471849999999712
0xb06d2f1e4b2be42a53fb535a35107aee3e0c3575,sophisticated,158,4206.3682149999995
0x78833b89fd7c44d5fb07dba2637d990febd99cc7,active_retail,95,3.1721670000008033
0xa8d72aaac9ecb0eb94f3decf54bd0ecb8e05e598,active_retail,26,1.0514939999999346
0xd51cd8ddc28571b4445bbe80e6a20b1e7f588eda,sophisticated,116,-8.709220999999786
0xa5a230d336aa17affb814b06ca047da5e9b0294e,active_retail,37,290.41464700000006
0xa28e61b0ade1860cf15c9c132972b97c50d0b65d,active_retail,67,-0.7480660000002446
0x309b2e90f8046d013fea8b373acd9ad0eaba4ba7,active_retail,209,604.303589
0x65f295d9b82a908e52829b20a248c647daf1103e,sophisticated,109,-886.5306739999999
0x26b5fd078718f5c9a7cf5d606c770b6c6252f67f,sophisticated,84,17.982305000000906
0x29cb4b094a63edeec04d558b972e7a1671de153c,active_retail,110,5635.890889000002
0x2c6fe612dc43cc67676d2efc1e5eed50cbc1deee,bot,1245,-288.13138500000036
0x902f17210289f409dda17280f319975a7e5e2e67,active_retail,32,26.584444
0xefa8ddcebcfa6dee171cc4e18318f114d9f759bd,sophisticated,36,6352.8042049999995
0x9f08dee932bf26d8b4acb63255c4f57c6c2b0e8d,sophisticated,38,2306.842829999999
0x89da710fbd9b8b0e8e3baeadc235916bf5c85186,active_retail,36,38.796459000000056
0x78c0424efd17800840b7d24cb8c08ed754ae945e,sophisticated,127,-5028.826631
0x355605b9b0dd90a34d44aee40ffa7c250b8858cb,sophisticated,45,-318.43617099999983
0xdea78852317902954e9406058d12012b0816e01d,active_retail,70,-552.357838000001
0x88d15b99d682848e1b2a6618cab081e60be54f91,bot,9656,1108.2642099999812
0xd28eeea16c45091e5f3d2cb5b2f9b37f1eef6566,active_retail,130,9.03393399999954
0x65ecaf14c77145a91704992fcc0d2fa4ab71e0aa,active_retail,105,-4.860519999998866
0xe54d4e40fbe23511c219549345d2be77d4063065,active_retail,221,22.36795099999972
0xa36a1debf528a8ac30d70118341ca159457f64e3,active_retail,200,33.563176999978566
0x574125fd65fc6a5605e37285fbd4ba02c3b7fb99,bot,183,11002.87253600001
0x946b42a53733d1a1efa7c284e666aba7344a088d,active_retail,239,73.67566600000092
0x8270a509304801f437dd49d2baf59ca571202980,sophisticated,516,2510.5731749999995
0x4820b753e07df15a1c97464f17cb8835565f9720,active_retail,276,29.615279999997565
0x91f9ab2bac245bbb30713ddae28a37a7b0797bec,active_retail,67,-7.70307899999986
0x008282f1093b370faee382070befce1c97073ba1,active_retail,36,3.626252000000141
0x7274cd9039b9ea1c2d0d81f733df9895ca96569d,active_retail,102,106.48248399999997
0x28209beb61f80ec99bacbde343e3c885a02f3d76,active_retail,129,308.01591399999995
0xf5c0c03588eb9e6396932ac27e68f3d2d5d4d1b5,sophisticated,53,4647.679588000001
0x179157809fdcc39a8fa9d4f6e4fbe7de3fd665f0,active_retail,77,1456.322368
0x0ebaaca7b5f42c2f68263a4f5a42192c3f0cb5a8,active_retail,193,468.85174
0x3a6070e1af45e6f98df3b309f79dca072b68fc24,active_retail,46,180.0
0x297af2ef9eb1fa44e8463751fb65245e2adfada3,active_retail,35,1480.0
0x5aed57b993c2e455b4f20d03ce2fc9cc3c4430cb,sophisticated,127,8500.174866
0xa0d584bff094b812f0a5d8436935ef426c6190e1,bot,2907,1104.182672
0xde923c50c0cbd6eeb5bd5557cf9d6b8d68e4b648,bot,289,-41.98372000000008
0x30136fc570a02cb5e6f2bcd2086df7ef3cd8e276,sophisticated,226,3864.6783700000005
0x8cb6ed257ec84a505c94a6494fe69b163a71099f,sophisticated,765,14759.001910000003
0x9969804f1128dcd89b0bc7b8cd2369db4088c885,sophisticated,123,-22361.637123999997
0x0add9795b515cb4dbb4d026a9565cc144776ebf2,active_retail,59,205.29219299999997
0x6d967ec79d9c48ec3a06603a472de0b47eef7323,bot,178,0.06381000000055792
0x433c69c78e578597cbf89ee52e6110e1b75daa4c,bot,1359,-17.900157999999927
0x3f494f6fe309d6a900d22400207b910114cca680,sophisticated,86,866.0311290000005
0x6f21c7507f241fb09217e29a04f9c89601881281,active_retail,58,911.7899769999999
0xf0a2cbc760e8f8904016ebb3b0319c1a817e230f,sophisticated,197,-16.529701000000358
0x82c4e70b2d822aa67107e5161e51f47c3f120350,active_retail,137,-6.852454000003487
0xe9d8e24ec180552cd95915e92ce62bbdbc77c55c,sophisticated,305,762.4849999999994
0x9b03173ffc84d28d249264366a1ce2e0ab4bca61,active_retail,39,0.6625649999969028
0x5b029b2660e5d8f1ec5d375ad9ab14ffb3869476,active_retail,115,-11.205229000001964
0xd2437f73d9d38726ecbcc438ca5f9d4cd7388ecd,active_retail,35,38433.46217
0x749397880cca422215471d581c01b67fecbc4ded,bot,1417,196.87352100000018
0x28083634e9a07325bc3a024df52cc2a54948df52,sophisticated,61,376.285597
0xdc1204761389eb2214ece64cae9ed0aaf0bc536d,active_retail,62,-8115.610699000004
0x2f61da6bb62925a7d414f72c5574fba8c98167eb,sophisticated,116,-1009.3092169999993
0xa3c416243304b5e3e4d7a61930a3d36e9841863a,bot,70,0.0013000000003557943
0xf11c28303261537ccade542792e73d60b1a5a836,active_retail,132,1462.1530860000028
0x30a7b38428227dac403164053cc12b5daeb36779,active_retail,61,239.37770400000002
0x79460f90381f3a66b81249083bfcc26d9493bf6f,active_retail,141,895.9719910000003
0x5a51d73b18262149c39e4185cf952fc74f5364fd,sophisticated,84,361.627618
0x869217d03ddcb1a2ec8d0e4df7da3ca9d16fc2d0,active_retail,63,-10.240487000000144
0x2999498679d69e8d37cb614fefe705dd5fce547a,active_retail,158,-23.909482000000004
0xb313acb0269b14ea51e62bd06908ddf70af6f17b,active_retail,104,2830.1929440000004
0xd226c7d4de015e5102b732485eac1d9bbc8b7fe9,bot,62,17908.58444
0xaa721ad16e71e45525cac50aad139fba680e272b,active_retail,32,15.050441999999999
0xa0f46db26a5a6941fdc82bdd76c17c4df50bc0f3,active_retail,39,24.469581999999946
0x20d7e3a6da5ca460d88cb8b2852a814f3bc31b30,active_retail,36,1.4999999999999991
0x9d1db90acf8fabad49e4dee234ea55a07fcbe2c2,active_retail,43,67.712949
0x087a504fba5b23c41559bfee1f4df4b5393911de,sophisticated,234,5041.331113999999
0x2bd2574062fb6d8556ddb1050955f43dd9d4c21b,bot,1539,559783.4680860001
0x71b0691888269073a27d5fc048118bfd3b90c740,active_retail,189,467.58899
0xfcbb257b3050322c120a261e7b68b023765f5389,active_retail,89,16.000954999999937
0x7eb3b9b4947b9621a6734c83d7c244e44c70d1dc,active_retail,33,185.335971
0xb82cfd5273c3bb6f2d6eadf3f2e749cbaa53a4f1,active_retail,53,131.0624549999988
0xd087d35c8a992cd051d9187096e7e27ee0959e67,active_retail,146,19.85476599999302
0x78e89d80f9b6d91021c75060ce812ca3a8bebaef,active_retail,111,-146.77857099999983
0x8abe49dad429c5a4a0bde15513196baf49377b74,sophisticated,149,-61.22963000000183
0x187b89001732de0bd0fa594ec985cd835b1c26bf,bot,2627,51804.447309000105
0x1e154a4597d71edd39b5e49b846ea5cdcd9456e1,active_retail,44,3126.1880949999995
0x7d31eb0edd0968dc0a85a89fa6a3793685660a23,active_retail,39,4536.951991999998
0x25a24be8ead9b83203d951fff3f10662322d4033,bot,650,-10500.578537999989
0xa15eb6ec3118f8268315b1e524bc459af50aa8a8,active_retail,111,5.5208679999990675
0x55984a804881cecc1517f824033870f7e500acb2,active_retail,46,119.08958700000039
0xa67cb49d2073fef1ed5f06c4200a2caff0b80d2c,bot,6545,7357.432567999987
0x3030d7effc5999d99d85203f2196c9e5450b16bb,sophisticated,157,-298.52747
0x5838651b95eddf97e1144c221de5a3652a2e888e,bot,3898,-8422.214858000005
0xdea357d99f18675616f26b2fb49d589968e6e4ba,active_retail,332,3397.424737000001
0x0a87cd015a4264f7e953a982e7cf9463f7924bba,active_retail,63,1555.3027629999997
0x30f6769e03cfe8fcbbf5bf1829b30cc1bc9697ff,active_retail,12,469.993998
0xa6c296b3f3a8427a9d78cbef379ba6f58ad31c4d,active_retail,42,-1029.3040489999996
0x7934849ffa96006b1e5c013cc61261c15d9a822f,active_retail,41,443.306749
0x34954ce099249fce0d80c065981dfa976e23dca1,sophisticated,112,-2907.870665
0x5396b3d1cb0f0556479a2155246b902052e3a135,sophisticated,127,6042.964297
0x773e1d05eff15b72e7b66918c3f10980c5daf226,active_retail,92,3835.8854610000003
0xa87cce6da6d461e2333edbe37ade06c55b5e60e1,active_retail,274,-160.25280099997576
0x277948f6c939469a3f15501b5800e7fc8d4a4635,sophisticated,81,-63.95432300000073
0xd985ef2db16944bd7dd8a7f8d67852107e5437aa,bot,319,6479.73155
0x784979e93e2bea557573dee342d88ddb07af2117,active_retail,65,58.94389000000005
0x263303c5aad8a1614209fa886015ed3d4f2f8816,sophisticated,360,-5497.863685999999
0x2eb8133855982a46e46bdd7e92dacc06e8c15e90,active_retail,40,3.528375999999753
0x02dfecb4f59e6440b7a64774a465d1197c43b85a,sophisticated,155,488.2878760000017
0xdf02c90b166a5e3edaf4b07a02e14c60a7a484ed,active_retail,72,-2.117243000000286
0xc7c69652fce50f1d09c53d3d8d51375f1b911434,active_retail,195,13333.950261999998
0x6bed673d5ee05f0a6086e129cdf226eb0604427e,active_retail,52,4784.026682999999
0x33f313ab9eb1dc4789664d59b1bd581577184a13,sophisticated,52,-112.29861199999971
0x57b983aeb3a83ab2c58756bcdc21031461442a94,active_retail,50,-270.74109199999975
0x0896199192e23165d43eef08813a722c619a85e3,active_retail,180,-33.01616100000382
0xe58d221d1943ff148256746684639d7c200d5e1a,sophisticated,117,13921.515589000002
0x10a56814fe0b232cbf3e5b016bf58c0fd43ef962,active_retail,101,-99.94162300000016
0x6dca662910b937443952a33dd17c6de781f9110e,active_retail,123,-4.634375000001271
0x52a7469d144a12a8fb080a844a6700b350c0173c,bot,503,1206.6038070000002
0xb226c3f98d4a6c271c0f6268a63405132d527697,active_retail,57,5653.1794500000005
0xddec77614b6bc7d4235e4eea314772fad760c078,active_retail,13,815.2303939999999
0x660e3715faa080566044428b2b2080ce8a1976cc,sophisticated,367,-525.3676189999996
0x8798302dc2e2a9fe5b1bcb527e13c667999c62b8,active_retail,74,-134.305027
0x931e35ebd5edece0eb7b1634cfca4ff265632a50,bot,99,141.559709
0x37a480ca2ca94bfbe7e7f445a99620f0a6bd72a9,sophisticated,78,3223.988995
0x5d881c19d722b33bdc0a6ae86b1aacd51d654dd4,active_retail,65,655.9680219999999
0x70f8f2eccad6c6107ff91d122e38350d5d6cd0d5,bot,6781,-56168.381193000074
0xd5478f11cb92d6105f2d52f4035cd464ea6463ef,active_retail,63,118.3551130000009
0x3697357184db6735fdd47dd11b86c3377c9fc718,active_retail,86,3336.4236329999994
0xed7808de645d723e0972b9cfc2bf2cb79c40968a,active_retail,31,6809.668897
0xee57eb1c1dcb09383c7110eb551a24f25119dc71,sophisticated,167,1713.093847
0xf1727a2ac28030e84154ce65629a3ac0365134f4,active_retail,58,53.63999999999999
0x5019d6ae4bfde11032a534b71b31ccbdd769fc1b,active_retail,44,38.47004000000002
0x62fab94cfbdb38db7e3b5be09471018dd853f479,active_retail,67,2082.111978
0x012501bb9b7fa64ecce9d440297e692567ed6d3a,active_retail,56,144.4999999999999
0x96c789588d7b6598c37fc415049f4d8b00043133,active_retail,106,51869.013375
0xc7ec1a07763af6d846c779fb46d92cad45431fa9,active_retail,113,9675.312186999998
0x52b27d0e59a4e8ab6ed2934aee9acd00d2ff05f2,active_retail,462,6290.6939790000015
0x08cd4eb350e98883c79c3a118fc0e3bff4e4ef8b,sophisticated,56,1577.537706999999
0xa9efb0b9e901215acefa2f942249f3614004ed5c,active_retail,30,-3.2116480000000927
0x9096e1ed3b2e7cd8942537e92953fe1b78dede72,active_retail,17,-274.2456609999997
0x80e2a78541d5ed24da89162fd7c0f7e21671961e,active_retail,52,279.27458700000005
0x1b97e4884a098ae9c1cd040b2394d963a79ee4d2,active_retail,143,-18.51447200000075
0xde6b8ba5dd992315d2dda2f1803231e7c7182a07,sophisticated,136,6.197909999999173
0xd020a1fd1c6e5983afc07d4bc4a62a5fd220090a,active_retail,101,-11.095138999999111
0x6a822856cf33b614664118fa30a68e14036364bc,active_retail,64,-5699.759203
0xd8cf4582913f17b453942573fbf4daa4171e21ff,bot,64,0.0010440000003200112
0x3172258744f83f39ce5a0cbed57b2b96048147b9,active_retail,198,0.10305099999216383
0xa48b9cf7b9306d937ccf9be145712a11252d92c1,active_retail,210,-4093.424292000004
0x98065e70c7c975fbccbd58dab606551ba5826a1e,sophisticated,112,139.40262600000003
0xd940c439bca10f65768b65a6f86850bdb2e5b02a,active_retail,80,163.9004260000002
