date,n_trades_total,bot_share,retail_share,sophisticated_share,casual_share,one_shot_share,bot_share_ma4w,bot_share_ma13w,bot_share_ma52w,bot_share_z52w
2024-10-21,2732954,0.5780011299129074,0.3265296452117379,0.0750338278653793,0.0186497833479817,0.0017856136619935,0.5464656108723238,0.5898109917820606,0.700188014296441,-1.2480674197755217
2024-10-28,1589527,0.5716508747570819,0.3707146843054569,0.0528515715681457,0.0046064017786423,0.0001764675906732,0.5376646268838623,0.58619790284408,0.6983343030753233,-1.2741966147728452
2024-11-04,1650837,0.5839195511125569,0.3590196972808339,0.0501839369968082,0.0061744436307158,0.0007023709790851,0.5586211117853676,0.581691507834221,0.6958930589071077,-1.1124007465778225
2024-11-11,1541825,0.6128659218782936,0.3300559402007361,0.0530880612261443,0.0030697387835843,0.0009203379112415,0.5866093694152099,0.582705430537791,0.694634008230537,-0.8072615208293702
2024-11-18,1520232,0.6486697425129848,0.2940304506154323,0.0526419651737366,0.0037053554983713,0.0009524861994748,0.6042765225652293,0.5863322389262438,0.6939864148291428,-0.4465651984964712
2024-11-25,1678571,0.6851318770549474,0.2623302797439012,0.0474233738102231,0.0044177458087861,0.0006967235821421,0.6326467731396956,0.589582003864251,0.6934298515713062,-0.08179750797759329
2024-12-02,1887818,0.5804910748811591,0.3732979026579893,0.0419894820369336,0.0031290092583077,0.0010925311656102,0.6317896540818463,0.5851267558435546,0.6900595945042369,-1.0716531083649783
2024-12-09,3706900,0.5939809544363215,0.3789636893361029,0.024872535002293,0.0017634681270063,0.0004193530982761,0.6270684122213532,0.5849722950935013,0.6867189915570063,-0.9048158450329986
2024-12-16,3591167,0.6720124683703097,0.3004219798188166,0.0240100223687731,0.0031216871841381,0.0004338422579623,0.6329040936856845,0.5931423861365932,0.6853843721915326,-0.1308160379853598
2024-12-23,1988057,0.5707698521722465,0.3867927328039387,0.0336816298526651,0.0077912756022588,0.0009645095688906,0.6043135874650092,0.5927195969742459,0.6829831310177042,-1.0848881758321582
2024-12-30,1493219,0.593281025757106,0.3512391685345552,0.0425835058353798,0.0124810895119871,0.0004152103609718,0.6075110751839959,0.5916754596701057,0.6824595449881771,-0.8589420963907045
2025-01-06,1939242,0.603715266067876,0.342474791696962,0.0417155259632371,0.0116950334202745,0.0003993828516502,0.6099446530918845,0.5996463561748242,0.6789475053252357,-0.7280885321384024
2025-01-13,1176676,0.6262203869204437,0.3212855535423515,0.0428860620935584,0.0091367547226254,0.0004712427210209,0.598496632729418,0.6092853942949412,0.6753644912578864,-0.48263461975331745
2025-01-20,1014640,0.6613158361586375,0.2808873097847512,0.0496609634944413,0.0079520815264527,0.0001838090357171,0.6211331287260158,0.615694217852305,0.6727546824872384,-0.1139621279659987
2025-01-27,1372102,0.6099838058686599,0.3365996113991525,0.0444515057918434,0.0088834503557315,8.162658461251424e-05,0.6253088237539043,0.6186429048608879,0.6690691267980932,-0.5964657564635877
2025-02-03,1063119,0.6047140536478043,0.3368987855545804,0.0457686298523495,0.0121453948240977,0.0004731361211679,0.6255585206488863,0.6202424819789839,0.6661134658270738,-0.6225030048475366
2025-02-10,1202936,0.6322140163732733,0.3064468932678048,0.0529803746832749,0.0082535562989219,0.0001051593767249,0.6270569280120938,0.621730796940136,0.6631118119201651,-0.31785733056187837
2025-02-17,1192596,0.6552986090847194,0.2835566277264053,0.0519920408923055,0.0088844000818382,0.0002683222147315,0.6255526212436142,0.6222407097533466,0.6597520625868234,-0.047226038871840716
2025-02-24,1010480,0.6428316245744596,0.2950276106404877,0.0562509896286913,0.0057304449370596,0.0001593302193017,0.6337645759200641,0.6189868441779244,0.6562867795530772,-0.14712956710375993
2025-03-03,997637,0.6381905442560771,0.3035542988080835,0.0516881390726286,0.0064712916621977,9.572620101299372e-05,0.6421336985721324,0.6234252648990719,0.6534460922492756,-0.17022153265798165
2025-03-10,1022639,0.6127572877623482,0.3322844131702389,0.0508781691290866,0.0040180356900137,6.209424831245434e-05,0.6372695164194011,0.6248695982318432,0.6491251645757055,-0.4232933907097235
2025-03-17,941110,0.6250709268842112,0.3154105258683894,0.0498937424955637,0.0094946393089011,0.0001301654429344,0.629712595869274,0.6212587104252202,0.6451059950758882,-0.24466045690812838
2025-03-24,950488,0.642811376892712,0.2984093434109636,0.0501216217353612,0.0085561311663061,0.000101526794657,0.6297075339488372,0.6268003661729484,0.6411660290088158,0.021447119188684177
2025-03-31,932013,0.6539683459350889,0.2982109691603014,0.0443631151067635,0.0033148679256619,0.0001427018721841,0.63365198436859,0.6314686215712547,0.6374647738187367,0.23227207607826406
2025-04-07,869674,0.6583903853627912,0.286019818920653,0.04851243109487,0.0069267334656434,0.0001506311560423,0.6450602587687008,0.6356743999785558,0.6343611330620487,0.3624391992148991
2025-04-14,1185183,0.6745578530910417,0.2648519258207382,0.0539908182955712,0.006419261835514,0.0001801409571348,0.6574319903204084,0.6393926666070633,0.6309307848745042,0.7397139541792846
2025-04-21,1008404,0.7413571346404814,0.1866707192752111,0.0665308745304461,0.0052617800008726,0.0001794915529886,0.6820684297573507,0.6455496895672053,0.6288227348673805,2.1406606419072594
2025-04-28,1291315,0.6708940111436791,0.2480471457390334,0.0760314098419053,0.0047734286366997,0.0002540046386822,0.6862998460594983,0.6502350899729759,0.6262064726185244,0.9594696405370192
2025-05-05,1225413,0.722782849537258,0.2023970693961954,0.0675054043004276,0.007042523622648,0.0002721531434708,0.702397962103115,0.6593173050413955,0.6278513620002049,1.959543766636889
2025-05-12,1007883,0.7212221061373195,0.2134225897251963,0.0617928866743461,0.0034731213841289,8.929607900917071e-05,0.7140640253646845,0.6661640811770914,0.6303249960157878,1.822571722685158
2025-05-19,1141457,0.762831626596534,0.1628576459735233,0.0700004467973826,0.0040982708941291,0.0002120097384307,0.7194326483536977,0.6744358517549233,0.6329146200472766,2.444459171218981
2025-05-26,981471,0.7709529879130407,0.1706280674620034,0.056357752801662,0.001987832549306,7.335927398771843e-05,0.744447392546038,0.6842913412425063,0.6353538610542114,2.4009226586409818
2025-06-02,1103277,0.7880174244546021,0.154708654308936,0.0544423567245578,0.0027137337223562,0.0001178307895478,0.760756036275374,0.6958164858731621,0.6382213719782688,2.483490877741905
2025-06-09,1400621,0.7913040001542173,0.143966854702307,0.0608847789659015,0.003667301861103,0.000177064316471,0.7782765097795985,0.7095508483648445,0.640128258936432,2.379354755075203
2025-06-16,1327801,0.7885036989729636,0.1575239813797398,0.0505821278941648,0.003247851146369,0.0001423406067626,0.784694527873706,0.7221226000639793,0.6420338508497956,2.203807238441835
2025-06-23,1324438,0.7111839134787736,0.2260638097064566,0.0605381301351969,0.0020952283157082,0.0001189183638645,0.7697522592651391,0.7273820259552147,0.6425351051504411,1.0262876968157317
2025-06-30,1368163,0.7008938262473112,0.2365010601806948,0.0599424191415788,0.0025757164899211,8.697794049393237e-05,0.7479713597133164,0.7309916782869241,0.6423880406995857,0.8764818651082233
2025-07-07,1402104,0.7354846716078123,0.2157389894044949,0.0458482395029184,0.0028111324124316,0.0001169670723427,0.7340165275767151,0.7369220079980796,0.6432201860236956,1.3638963592085143
2025-07-14,1513589,0.7210306100268964,0.2304958611617817,0.0461842679882055,0.0021928013483184,9.645947479798015e-05,0.7171482553401983,0.7404968354546837,0.6454642805505161,1.1069508571534723
2025-07-21,1442062,0.789451493763791,0.1664723846824893,0.0424922784179875,0.0015020158633956,8.182727233641827e-05,0.7367151504114526,0.7441964015410922,0.6488128251856657,1.98152897522855
2025-07-28,1398800,0.7702387760937947,0.1757095367457821,0.0517657992565055,0.0021829425221618,0.0001029453817557,0.7540513878730736,0.7518383065372549,0.6517285510537998,1.627865113210413
2025-08-04,1577241,0.7306166273892195,0.2133548392414349,0.054005697290395,0.001917906014363,0.0001049300645874,0.7528343768184254,0.7524409048335597,0.65342304992204,1.0487815816841546
2025-08-11,1503204,0.7528954819172914,0.2027971586025582,0.0429183264546927,0.0013255020609311,6.35309645264382e-05,0.7608005947910241,0.7548773183550959,0.6563694067525285,1.2961533750962235
2025-08-18,1421547,0.8263391924431622,0.1354904199439061,0.0367581937143126,0.0013488825905861,6.331130803272772e-05,0.7700225194608669,0.7597625157279135,0.6606928290406068,2.1323853033330367
2025-08-25,1350960,0.8563813880499793,0.1059620566115947,0.0355550867531237,0.0020015396458814,9.992893942085629e-05,0.7915581724499131,0.7663339311230626,0.6647985301019361,2.329830737107453
2025-09-01,1552223,0.807524434311307,0.1502480635836474,0.0399188776354943,0.0021681807317634,0.0001404437377876,0.8107851241804349,0.7678344703428093,0.6680507442396496,1.6509726989162743
2025-09-08,1936262,0.8184403763540264,0.1421246194988075,0.0364772432656324,0.002805921925855,0.0001518389556785,0.8271713477896188,0.7699218838966406,0.6723286563967074,1.6916913610372137
2025-09-15,1994848,0.7814730746402734,0.1802109734676526,0.0359375751936989,0.0022841339290011,9.42427693739072e-05,0.8159548183388966,0.7693810666402798,0.676476190816518,1.2161887156755646
2025-09-22,2474540,0.8471269407647481,0.1195066557824888,0.031239341453361,0.0020019882483209,0.000125073751081,0.8136412065175888,0.7798382225853548,0.6816850529219409,1.8732863162218376
2025-09-29,2950313,0.8027083906012684,0.1535228635063466,0.0405262085751579,0.0030945869133207,0.0001479504039062,0.8124371955900791,0.7876701121510438,0.685451467919832,1.3140379638228916
2025-10-06,3287257,0.8068068605527344,0.1452124065748434,0.0409995324369223,0.0067842277010893,0.0001969727344104,0.8095288166397561,0.7931564343775762,0.691349799632259,1.329436698810822
2025-10-13,4084002,0.7989828359535573,0.1463438313693284,0.0459736552528622,0.0085045257078718,0.0001951517163801,0.8139062569680771,0.799152759448858,0.6970819139513865,1.2157899905131548
2025-10-20,5052397,0.8134891220939289,0.1336891182541672,0.0458032098427736,0.0067997427755578,0.0002188070335723,0.8054968023003722,0.8010018077819455,0.7016105291856369,1.3380053557412233
