date,pwi_alpha,mean_cal_error,longshot_fraction,n_trades_nonbot,pwi_alpha_ma4w,pwi_alpha_ma13w,pwi_alpha_ma52w,pwi_alpha_z52w
2025-02-17,0.8064406325997518,0.03820038793245146,0.37842043549253174,182506.0,0.826228238723004,0.8316815542452327,0.7125971741401803,0.4293543749593133
2025-02-24,0.7778547702749997,0.046330872774641686,0.5049995175375115,165816.0,0.809844203242999,0.8347282963514567,0.7097001891555401,0.3145970551572163
2025-03-03,0.7176264828908476,0.04524809530405867,0.5267322343814933,180475.0,0.7729590572933442,0.8301971669506295,0.7077946380829767,0.04549331014333561
2025-03-10,0.7472128199683967,0.052921276163765185,0.47494936045441016,211791.0,0.762283676433499,0.820827827365911,0.7056632431458715,0.19311931023034234
2025-03-17,0.6906931874323937,0.049453016703863664,0.4614194805264313,186843.0,0.7333468151416596,0.8013553274216174,0.7027642330649346,-0.05632823499467304
2025-03-24,0.667516061909412,0.049649639800918556,0.4686715589109077,208357.0,0.7057621380502627,0.7847979783638089,0.6980074222582905,-0.1436691525926046
2025-03-31,0.6467813974816942,0.04965233845774875,0.4615332937712039,178622.0,0.6880508666979742,0.7703924934250751,0.6939008104957147,-0.2232155807419464
2025-04-07,0.6608992146370688,0.05060054218228363,0.47406435904515676,159356.0,0.6664724653651423,0.7620120154311791,0.6914097026042907,-0.1448079993217815
2025-04-14,0.7225768900593572,0.04691479633482469,0.502470249602612,162939.0,0.6744433910218832,0.7546080959868913,0.6930978477758866,0.13998624739889137
2025-04-21,0.9136501985904392,0.01996259462429002,0.4751613763239322,123779.0,0.73597692519214,0.7576710752412789,0.6813959731982628,1.3048114539305624
2025-04-28,0.8108599950088686,0.037487214857021875,0.46307885837000695,255179.0,0.7769965745739336,0.7551686969961904,0.687951800993106,0.697042311018565
2025-05-05,0.7934567097874434,0.04656851284688941,0.4615528487597316,171092.0,0.8101359483615272,0.7496525156960346,0.6907147830987557,0.580977402079161
2025-05-12,0.7141500464897853,0.05074293544683527,0.46925669419651117,135005.0,0.8080292374691342,0.7438244928561891,0.6924779899371107,0.12271393536836041
2025-05-19,0.8959354708805859,0.06549191790838164,0.4600722667480673,140867.0,0.803600555541671,0.750708711185484,0.694612889336461,1.128442139116783
2025-05-26,0.8654466867221836,0.039176052878773474,0.3973577848826687,116039.0,0.8172472284699996,0.7574465509121905,0.6975511111094127,0.9329504660405926
2025-06-02,0.822970649056466,0.033852380684692776,0.3656941555643,106734.0,0.8246257132872553,0.7655499483095458,0.7009564370787211,0.6754574353256585
2025-06-09,0.7931202880672138,0.03978383104193089,0.39639832687626425,116668.0,0.8443682736816124,0.7690812920094547,0.7024030445397044,0.5009833140239385
2025-06-16,0.673073555830527,0.052534325341511,0.4548020630052969,114784.0,0.7886527949190977,0.767725935732388,0.6982271887699384,-0.14040086898424278
2025-06-23,0.705252284600102,0.04346644302083546,0.45073257482367685,247415.0,0.7486041943885773,0.7706287220932104,0.7002806624904939,0.027836457387548846
2025-06-30,0.6842584639695865,0.04440593661947593,0.42723168032175807,261563.0,0.7139261481168574,0.7735115733615098,0.7003577522596807,-0.09014504581251913
2025-07-07,0.6626913906460133,0.05112158532498118,0.4329621464952818,211843.0,0.6813189237615573,0.7736494330545055,0.7028723953004398,-0.22689673261907678
2025-07-14,0.7248579854617943,0.042681820472758404,0.44726026455777973,218251.0,0.6942650311693741,0.7738249019316161,0.703341765443649,0.1214815045800598
2025-07-21,0.8136205496820013,0.03821633237822343,0.42120343839541546,147976.0,0.7213570974398489,0.7661303135540438,0.7066328256605672,0.6025723925382923
2025-07-28,0.7697517554211322,0.04004211687138515,0.40944872652189723,170478.0,0.7427304203027354,0.7629681412780642,0.711114284861648,0.33295191574210475
2025-08-04,0.7632203572506491,0.03838099113872031,0.41578193511835654,250641.0,0.7678626619538943,0.7606422680060031,0.7051257903710025,0.3444741305584965
2025-08-11,0.7607906089986143,0.036848294786358204,0.4290665544836553,209182.0,0.7768458178380993,0.7642300035836053,0.7064233226996597,0.3220544385709388
2025-08-18,0.7436533314395671,0.04173995287558486,0.44111107423754686,120532.0,0.7593540132774907,0.7525159928573731,0.7107422658746004,0.19732343918728779
2025-08-25,0.7838275953902758,0.041550455047856406,0.39305787456200175,85046.0,0.7628729732697767,0.7462376012164571,0.7137214378705257,0.4206017754090716
2025-09-01,0.7546364880739536,0.037173186681747836,0.4359699416253884,153834.0,0.7607270059756028,0.7409811272947254,0.7158399048202525,0.2330360328760912
2025-09-08,0.73670686052442,0.04702899724607158,0.4534650899076624,154325.0,0.7547060688570543,0.7366416328683567,0.7241779683111419,0.08034895756868657
2025-09-15,0.7018528590262931,0.0460294401567128,0.4854894685044005,212363.0,0.7442559507537357,0.7388554254218771,0.726285715294762,-0.15778429190222762
2025-09-22,0.8361272770591345,0.037170531691567275,0.46139681058718096,162914.0,0.7573308711709504,0.7489227325341102,0.734939285750731,0.6842327630983799
2025-09-29,0.8663556681245915,0.03479936856707776,0.4142742109081632,250858.0,0.7852606661836099,0.762930209776803,0.7472637035017503,0.9143417798272195
2025-10-06,0.907022240887257,0.03558572389390875,0.3776281545164781,273576.0,0.8278395112743191,0.781724890564591,0.756665808896445,1.2175206100632117
2025-10-13,0.8425864716239787,0.03897216175189131,0.39088398215346903,324769.0,0.8630229144237406,0.7907809279616822,0.7673366750640617,0.7185539409844485
2025-10-20,0.9514548301242846,0.03129259712143686,0.36104317844685885,399088.0,0.891854802690028,0.8013835649187809,0.7798690451191785,2.024260719289742
2025-10-27,0.9331123454138678,0.03479811042856627,0.32457924704529945,445392.0,0.9085439720123472,0.8139497641489913,0.7848175241987604,1.7229441079745222
2025-11-03,0.8884568980105949,0.03066658211140224,0.3124926103714914,465179.0,0.9039026362931817,0.8235833442074487,0.7901978657902712,1.176024464783734
2025-11-10,0.7698449846980226,0.07105565827023251,0.2880008321851533,509502.0,0.8857172645616926,0.8242798346458647,0.787831740248865,-0.21849811134343017
2025-11-17,0.7213339492385688,0.07586171201993082,0.2627892696106813,569970.0,0.8281870443402637,0.8225629590919419,0.7893673043450078,-0.8477108438937336
2025-11-24,1.0338284697112667,0.04861044836382985,0.29034219171545506,435896.0,0.8533660754146134,0.8417937955781718,0.795051561014569,2.751928987031211
2025-12-01,0.956860991582015,0.034832451499118164,0.28278299316550676,449631.0,0.8704670988074684,0.8573495266172534,0.7985194422930385,1.767781691356639
2025-12-08,0.933540265847592,0.03909176858334276,0.2999875877768652,378659.0,0.9113909190948606,0.872490557795959,0.7997603275099204,1.4700761283217936
2025-12-15,0.9452437433152783,0.03209724077615782,0.3202780367319872,416204.0,0.9673683676140381,0.8912129335104964,0.7997874055215948,1.5976144530036558
2025-12-22,0.9671582809174952,0.02776932004277706,0.31408990155375144,373097.0,0.9507008204155952,0.9012922414996011,0.8014104186226827,1.776905489258337
2025-12-29,1.0006366263464215,0.028325092949566828,0.2729479972924453,407748.0,0.9616447291066968,0.9116215459782033,0.804613955635398,2.0166919081813615
2026-01-05,1.0134348253424623,0.019751604357504116,0.27031948790780386,491474.0,0.9816183689804143,0.9198071293978345,0.8092983671120275,2.0156470658955126
2026-01-12,0.8948015773737771,0.032613887302279716,0.2963273621861324,444694.0,0.9690078274950391,0.9238236759939729,0.8107594004685406,0.8242520003367129
2026-01-19,0.9248886290280773,0.028477727113293556,0.32604875482286916,570200.0,0.9584404145226847,0.9217801220634954,0.8117412689443998,1.1004066492660327
2026-01-26,1.0202825573577887,0.02522117562894955,0.32574222010253967,503220.0,0.9633518972755265,0.9284855229822585,0.8151430313513761,1.9218210793665038
2026-02-02,0.8457837365454886,0.04993303903576209,0.39918034819701403,161288.0,0.921439125076283,0.9252029721003272,0.8147702750024534,0.2909387880511403
2026-02-23,0.6550535793648898,0.05876594847281287,0.46875329513901093,56902.0,0.8615021255740613,0.9163728639977786,0.8121767987708595,-1.4437275449741915
2026-03-02,0.5977569134144031,0.06113435922389146,0.4641201873365367,82205.0,0.7797191966706427,0.9068669381651504,0.8081636503249873,-1.8649485228406122
2026-03-09,0.6115810495590345,0.059722754371714475,0.51632975218011,65249.0,0.6775438197209541,0.8743863673842095,0.8049660787727573,-1.6669855123367792
2026-03-16,0.5337872617277855,0.06697433788634871,0.5135868055169655,89977.0,0.5995447010165283,0.8418422343184996,0.801430709135006,-2.2046643343161594
2026-03-23,0.5795724667141612,0.054795450573383656,0.5514163182447602,74383.0,0.5806744228538461,0.8146139420774664,0.7982068561878092,-1.7485416982722495
2026-03-30,0.5782510435752837,0.053520131382341414,0.542705991627068,74287.0,0.5757979553940663,0.7863837344051591,0.7960445072674802,-1.7031882681522275
2026-04-06,0.5617826094445,0.08645377809417265,0.4229634902878064,39332.0,0.5633483453654327,0.7552009904456979,0.7940111716431548,-1.7759129137126586
2026-04-13,0.6415326493212438,0.05446680606377415,0.5647935180345007,38260.0,0.5902846922637973,0.7275776075976074,0.793910234178531,-1.1642222764343801
2026-04-20,0.7222836543873418,0.044786217875824416,0.5040368433022515,17588.0,0.6259624891820924,0.7051813636779828,0.7950907041737285,-0.5603396653945738
2026-05-25,0.9579022805665438,0.018071015754888745,0.2548483888844905,1263100.0,0.7208752984299074,0.7100352639235801,0.7996161924527129,1.204173274335117
2026-06-08,0.9011252417955633,0.02448782195600005,0.2991165775237083,1173957.0,0.8057109565176732,0.7082073110595406,0.7993753278989651,0.775259877717857
2026-06-15,1.0171037130806617,0.018369254548853513,0.2869145657750445,1037734.0,0.8996037224575277,0.7079627845766847,0.8033415532464997,1.5872836424759387
