week,wallet_type,alpha,alpha_se,r2,n_trades,n_bins_used,mean_cal_error,longshot_fraction,date
2024-W44,bot,0.7031001457606746,0.0012516697915311,0.986825719115596,1378720,10,0.0434743820355112,0.4535757804340257,2024-10-28
2024-W44,casual,0.6375004964320525,0.0464380460431416,0.8144615557923116,1037,10,0.0969623915139826,0.3625843780135004,2024-10-28
2024-W44,sophisticated,0.7546228471553769,0.0067073816943614,0.9644104266903468,61454,10,0.050507696813877,0.3325251407556872,2024-10-28
2024-W45,active_retail,0.6012465834553936,0.0039334105314723,0.964370687086326,164013,10,0.0564415625590654,0.2935499015321956,2024-11-04
2024-W45,bot,0.6606089227371739,0.0010603857884493,0.9781332570232968,1422762,10,0.0534674105718314,0.4251645742576763,2024-11-04
2024-W45,casual,0.4496802656910257,0.0368279460986643,0.8628527739170674,1116,10,0.142831541218638,0.2069892473118279,2024-11-04
2024-W45,sophisticated,0.6331912178247623,0.0052996957070367,0.9241285270052496,56971,10,0.0788778501342788,0.3094907935616366,2024-11-04
2024-W46,active_retail,0.7729070208921045,0.0050030260412035,0.9646305015948268,175182,10,0.0408101288945211,0.4306606843168818,2024-11-11
2024-W46,bot,1.01198181458643,0.0057873081350946,0.9830844959476585,1305040,10,0.0367324373199289,0.434556795194017,2024-11-11
2024-W46,casual,0.7984588015044753,0.0560681169231782,0.9591802414954448,896,10,0.0546874999999999,0.1439732142857142,2024-11-11
2024-W46,sophisticated,1.2686639522651757,0.0262379338995395,0.9565686050589168,56156,10,0.0555043094237481,0.2894793076429945,2024-11-11
2024-W47,active_retail,0.6249003350698874,0.0031101751465061,0.9793915097823104,156149,10,0.0549215813101588,0.3398228614976721,2024-11-18
2024-W47,bot,0.6802881064283122,0.0011263086150119,0.9799788954903944,1301292,10,0.0538842934560421,0.4250906022629817,2024-11-18
2024-W47,casual,0.3916903588905983,0.0307860435417112,0.8255371361254447,1084,10,0.1777675276752766,0.2066420664206642,2024-11-18
2024-W47,sophisticated,0.6930056431896191,0.0057611797904838,0.9776970430999972,55519,10,0.0572119454601127,0.3336155190115096,2024-11-18
2024-W48,active_retail,0.7424323099774329,0.0066289490186735,0.9814925889134136,183076,10,0.0435179925276934,0.3067414625619961,2024-11-25
2024-W48,bot,0.7138703788570514,0.0012900256915779,0.9918276369037802,1430127,10,0.0419223257794587,0.5242352602251409,2024-11-25
2024-W48,casual,0.4255500462513769,0.0836492011352184,0.6125495611097611,1134,10,0.2210758377425044,0.2592592592592592,2024-11-25
2024-W48,sophisticated,0.7310535538775407,0.0068571374642892,0.9941525814683048,57219,10,0.0461568709694332,0.3343644593579056,2024-11-25
2024-W49,active_retail,0.755394987414064,0.0060476417096636,0.9666824887717028,232961,10,0.0470892123574332,0.3122024716583462,2024-12-02
2024-W49,bot,0.7445155596546075,0.0012789625444161,0.9697131444673086,1599891,10,0.0439715268102639,0.43966682730261,2024-12-02
2024-W49,casual,0.5779363891033965,0.0611830836006667,0.6933309364915909,833,10,0.1105042016806723,0.3073229291716686,2024-12-02
2024-W49,sophisticated,0.8723087690061014,0.0113281295795972,0.954727358522905,53137,10,0.0433304477106347,0.3477990853830664,2024-12-02
2024-W50,active_retail,0.883513441201081,0.0050168651183036,0.9803534140136032,340739,10,0.0329455976568576,0.2990206580403182,2024-12-09
2024-W50,bot,0.6617940383876671,0.0007281919902722,0.9734187832789688,3307589,10,0.0454559650549086,0.4840553043319469,2024-12-09
2024-W50,casual,0.8458058136288341,0.1306399006312806,0.8252284083416452,841,10,0.0602259215219976,0.16884661117717,2024-12-09
2024-W50,sophisticated,0.778176974562982,0.0090820959899693,0.9814628223366884,54173,10,0.0393009432743248,0.3779558082439592,2024-12-09
2024-W51,active_retail,0.976858448412722,0.0047023587406583,0.9964701275563996,357325,10,0.0151104736584341,0.3286419925837823,2024-12-16
2024-W51,bot,0.8464893980088398,0.0007682929615582,0.9753953146274572,3175569,10,0.0270535926002552,0.518947627968405,2024-12-16
2024-W51,casual,0.6205997980106307,0.0374056496452465,0.8593561286718978,1514,10,0.0646631439894319,0.4293262879788639,2024-12-16
2024-W51,sophisticated,0.7329766413954427,0.0067352569756403,0.9751993373641572,53640,10,0.0469425801640566,0.4790268456375839,2024-12-16
2024-W52,active_retail,0.8650818984850223,0.0065865674396333,0.9762724329800194,177793,10,0.0354403716681759,0.2682332825251838,2024-12-23
2024-W52,bot,0.8183258755628058,0.0016291803868101,0.9713413427348306,1757826,10,0.0400425866951564,0.4246757073794562,2024-12-23
2024-W52,casual,0.9612958333660996,0.2078224729433761,0.7274632204513518,1339,10,0.0826362957430918,0.2143390589992531,2024-12-23
2024-W52,sophisticated,0.9481379504148324,0.0209047675189565,0.9564067302299968,46472,10,0.0515665346875538,0.3907514202100189,2024-12-23
2025-W01,active_retail,0.7882588684926951,0.0060739969801301,0.951197426544676,124556,10,0.0488358649924532,0.3893670316965862,2024-12-30
2025-W01,bot,0.8172362051712796,0.0018868399609726,0.9762881984729296,1307201,10,0.0380601376528934,0.3907203253363484,2024-12-30
2025-W01,casual,0.4329530795443445,0.0778605007559792,0.7186578575479337,3081,10,0.0631450827653359,0.1762414800389484,2024-12-30
2025-W01,sophisticated,0.9942670529018104,0.0317073028728551,0.951330145178526,43315,10,0.0498430105044442,0.3888260417869098,2024-12-30
2025-W02,active_retail,0.7098902733100575,0.0031070022408803,0.9112545373314198,171616,10,0.0581099664366959,0.4307873391758344,2025-01-06
2025-W02,bot,0.8792866871457833,0.001524245237315,0.9856772559331698,1710298,10,0.0285353780452295,0.4009745670052821,2025-01-06
2025-W02,casual,0.7036513102929203,0.1752185811304001,0.7159587888934,3967,10,0.0583690446180993,0.1870431056213763,2025-01-06
2025-W02,sophisticated,1.002213981522668,0.0190301914255189,0.9631690930544308,45410,10,0.0421008588416648,0.392138295529619,2025-01-06
2025-W03,active_retail,0.7456351386833,0.0046848452099339,0.9162676455272776,136929,10,0.0532651958314163,0.4445150406415003,2025-01-13
2025-W03,bot,0.9646637564409054,0.003649414550102,0.9285383012020744,1003513,10,0.0424316874818761,0.3586321253436677,2025-01-13
2025-W03,casual,0.7085030377494166,0.0800824584776129,0.8819159908904172,2515,10,0.0513121272365805,0.1335984095427435,2025-01-13
2025-W03,sophisticated,1.1514400843771886,0.0344303850611034,0.956614436464958,30966,10,0.0465187625137247,0.4125169540786669,2025-01-13
2025-W04,active_retail,0.829604812765582,0.0093098298622922,0.9530829289096396,87075,10,0.0494269308067758,0.3538214183175423,2025-01-20
2025-W04,bot,0.8900454522411164,0.0021560430173608,0.9562192827027658,897280,10,0.0414165032097004,0.3796529511412268,2025-01-20
2025-W04,casual,0.8144702309358843,0.1196232774502404,0.8454487466581101,1014,7,0.0541420118343195,0.1568047337278106,2025-01-20
2025-W04,sophisticated,1.0160217588961349,0.0239107342668307,0.95079973244784,27507,10,0.047451557785291,0.384883847747846,2025-01-20
2025-W05,active_retail,0.8510209463667942,0.0048173627251716,0.9822671069691068,126506,10,0.0313099773923766,0.3141906312744059,2025-01-27
2025-W05,bot,0.8510139048423504,0.0016454464430077,0.9831597512525474,1206200,10,0.0323356823080749,0.4086983916431769,2025-01-27
2025-W05,casual,0.5862670685374087,0.050771240044489,0.6080198487922717,2252,10,0.0617229129662522,0.4595914742451154,2025-01-27
2025-W05,sophisticated,0.8326349881985426,0.0107403898269509,0.9676970659059996,35906,10,0.0421127388180248,0.3970924079541024,2025-01-27
2025-W06,active_retail,0.8354936093719635,0.0052176726342032,0.9716387838969548,138287,10,0.0349855734812383,0.415006472047264,2025-02-03
2025-W06,bot,0.9230904552326004,0.002752148306388,0.9907343354512422,891517,10,0.0251687292558639,0.4577377660773715,2025-02-03
2025-W06,casual,0.5939210677849612,0.024679663277476,0.6223879883946419,3523,10,0.1170451319897814,0.3011637808685779,2025-02-03
2025-W06,one_shot,0.1000036648112377,1.3912612926078192e-17,-7.820892523759628,339,5,0.5774336283185841,0.0058997050147492,2025-02-03
2025-W06,sophisticated,1.0500406567702107,0.0277388904146556,0.9468126074795928,28768,10,0.0494646829810901,0.4230742491657397,2025-02-03
2025-W07,active_retail,0.7622693625648252,0.0042116453079467,0.9808674113406356,148749,10,0.0408288459082078,0.4824368567183645,2025-02-10
2025-W07,bot,0.8309658047376921,0.0018094126220714,0.9955054062892008,1012540,10,0.0289058210046022,0.4672842554368222,2025-02-10
2025-W07,casual,0.4315496598563622,0.0158341716286228,0.8100360142950578,4862,10,0.1129370629370629,0.0902920608802961,2025-02-10
2025-W07,sophisticated,0.9534990299549074,0.0170993426199234,0.967781996903041,35789,10,0.0397873648327698,0.4227835368409288,2025-02-10
2025-W08,active_retail,0.8035940590151104,0.0043226573215929,0.9851618507621708,142045,10,0.0363261642437255,0.3837586680277376,2025-02-17
2025-W08,bot,0.8372345752691346,0.002026920847297,0.9815737293351164,1008372,10,0.0372508360009996,0.4080745994533763,2025-02-17
2025-W08,casual,0.5296196816908655,0.0199634415892774,0.6551198505800773,6234,10,0.0884985563041386,0.0566249598973371,2025-02-17
2025-W08,sophisticated,0.868673470791717,0.0101168343252424,0.9812337042008134,34227,10,0.0368174248400385,0.414877143775382,2025-02-17
2025-W09,active_retail,0.7768052149241294,0.0038354932703253,0.8981007273274273,127044,10,0.0459706873209281,0.5396712949844148,2025-02-24
2025-W09,bot,0.8363872142688633,0.002266030339564,0.9850630146727792,844203,10,0.0327117411333529,0.4330735616907308,2025-02-24
2025-W09,casual,0.5917147826770549,0.0273220061114169,0.7132092235588674,2707,10,0.06100849649058,0.0982637606206132,2025-02-24
2025-W09,sophisticated,0.7955234422956183,0.0099568138206104,0.967486514637575,36065,10,0.0464979897407458,0.4133924857895466,2025-02-24
2025-W10,active_retail,0.7143736380031602,0.0033442532903958,0.9058066606113137,144418,10,0.0449784652882604,0.5634200722901578,2025-03-03
2025-W10,bot,0.8942197206425595,0.0034363281736751,0.9881262379447812,817125,10,0.0300566620774055,0.4464726938962827,2025-03-03
2025-W10,casual,0.6246841824422845,0.0240897434614734,0.4112818125561964,4301,10,0.0506277609858172,0.0571960009300162,2025-03-03
2025-W10,sophisticated,0.7450075821230969,0.0086686778653516,0.9749420080014336,31756,10,0.0457456858546416,0.4234790275853382,2025-03-03
2025-W11,active_retail,0.7311135046264892,0.0033659925858626,0.7766033931655838,173721,10,0.0532477363128234,0.4801952556110084,2025-03-10
2025-W11,bot,0.8440889581546303,0.0026160440514171,0.987052947952522,810807,10,0.032570698082281,0.4602377631174866,2025-03-10
2025-W11,casual,0.7006298431334885,0.0290919007905844,0.3202971640409157,2414,9,0.0509113504556752,0.1263463131731566,2025-03-10
2025-W11,sophisticated,0.8288047109991074,0.0092260306594954,0.9413131307699654,35656,10,0.0514667938074938,0.472991922818039,2025-03-10
2025-W12,active_retail,0.694875646712152,0.0033127405742649,0.907955026761199,149915,10,0.0497391855384718,0.4779908614881766,2025-03-17
2025-W12,bot,0.8139722393517711,0.0019876945057238,0.9953249646992072,754026,10,0.0318364353483831,0.4463665709140003,2025-03-17
2025-W12,casual,0.4185380564425091,0.0314099478378233,0.5706770309575584,6225,10,0.0555100401606426,0.0252208835341365,2025-03-17
2025-W12,sophisticated,0.7254504524386496,0.0082656408417077,0.993243170447996,30703,10,0.0468276715630394,0.4689444028270853,2025-03-17
2025-W13,active_retail,0.6437763059298699,0.0032917959551923,0.8955840076300773,171610,10,0.0523553405978672,0.4800885729269856,2025-03-24
2025-W13,bot,0.8381075276683341,0.0023612087742613,0.9815011450640746,741910,10,0.0384502163335175,0.4146015015298351,2025-03-24
2025-W13,casual,0.3906735027316216,0.0639347366714283,0.6379103489957771,5122,9,0.0558961343225303,0.0294806716126513,2025-03-24
2025-W13,sophisticated,0.8411751010163798,0.0105889139378123,0.9833655569113604,31625,10,0.0339557312252964,0.4778498023715415,2025-03-24
2025-W14,active_retail,0.6356184008134426,0.0033632103495872,0.9491908266667664,152144,10,0.0498718319486802,0.4626275107792617,2025-03-31
2025-W14,bot,0.8058945536241083,0.0021424059709879,0.9968290643599614,753206,10,0.0320130216700344,0.4442370347554321,2025-03-31
2025-W14,casual,0.6304437765077532,0.0610040511347209,0.7617417961022266,700,8,0.067,0.1614285714285714,2025-03-31
2025-W14,sophisticated,0.7131100226572801,0.0095694605055827,0.9888843745387788,25778,10,0.0478857940879819,0.4632244549615951,2025-03-31
2025-W15,active_retail,0.6587117788345741,0.0029008776616011,0.9769334518492008,129053,10,0.0503308718123561,0.4820500104608184,2025-04-07
2025-W15,bot,0.7338195577572043,0.0016411579873002,0.9906406607928728,710176,10,0.0428709221376109,0.4544746654350471,2025-04-07
2025-W15,casual,0.5756977986696301,0.0316111863084632,0.7451370962505439,2672,10,0.0537425149700599,0.0475299401197604,2025-04-07
2025-W15,sophisticated,0.6793550553986895,0.0069313335810606,0.9858847288416134,27631,10,0.0515562230827693,0.4780138250515725,2025-04-07
2025-W16,active_retail,0.71909840973006,0.003649427012991,0.9661100750403874,117116,10,0.0484792854947232,0.5073004542504866,2025-04-14
2025-W16,bot,0.7817285526021233,0.001548583181051,0.983576000529276,1022039,10,0.0400195589405101,0.4623042760599155,2025-04-14
2025-W16,casual,0.388388620286497,0.0363882450406207,0.9456199027599962,2636,10,0.0593323216995448,0.1248103186646434,2025-04-14
2025-W16,sophisticated,0.7524077646597517,0.0055943559384252,0.9708742671884268,43187,10,0.0419142334498807,0.5124227197999398,2025-04-14
2025-W17,active_retail,0.8891512440958909,0.0050108993863086,0.985020073082326,80082,10,0.0196585999350665,0.4957168901875577,2025-04-21
2025-W17,bot,1.0492673657966918,0.0034706580589492,0.9834241253416384,881438,10,0.0293696210056748,0.4110533015368069,2025-04-21
2025-W17,casual,0.6997608493432387,0.0397306953287577,0.9673694936347802,1266,7,0.0419431279620853,0.1540284360189573,2025-04-21
2025-W17,sophisticated,0.9662699622061772,0.0116585617823517,0.991927285964854,42431,10,0.0198805118898918,0.4459475383563904,2025-04-21
2025-W18,active_retail,0.7762290866537778,0.0034947799469569,0.9454469793859376,187944,10,0.0365167283871791,0.4684108032179798,2025-04-28
2025-W18,bot,1.0447127051104277,0.003454140085238,0.9725272679093856,1034347,10,0.029694241874342,0.4084122639694416,2025-04-28
2025-W18,casual,0.4624127854015641,0.060451418844685,0.4917293760428036,948,9,0.0907172995780591,0.2088607594936709,2025-04-28
2025-W18,sophisticated,0.9140325536492796,0.0105744047377785,0.9159602230284564,66287,10,0.03947757478842,0.4515968440267322,2025-04-28
2025-W19,active_retail,0.7305147423797745,0.004519429723518,0.9522146072110466,116882,10,0.0461841857599973,0.45772659605414,2025-05-05
2025-W19,bot,0.9237680547655418,0.0034260622579993,0.9909192901136789,1052710,10,0.0283145405667277,0.4130995240854556,2025-05-05
2025-W19,casual,0.6360570515451213,0.0850280434186748,0.9059967435577458,1014,10,0.0608481262327416,0.4230769230769231,2025-05-05
2025-W19,sophisticated,0.9347527900942498,0.0348495619516744,0.9271716062092396,53196,10,0.0471407624633431,0.4706932852094142,2025-05-05
2025-W20,active_retail,0.7138330170127567,0.0047544890969145,0.9475425415920974,95506,10,0.0459395221242644,0.485749586413419,2025-05-12
2025-W20,bot,0.8742561682865476,0.0024392846630076,0.9743196256258368,871482,10,0.0357765277997709,0.4040760451736238,2025-05-12
2025-W20,casual,0.6283898199348676,0.1023758568250152,0.4768180830557438,327,8,0.0891437308868501,0.4923547400611621,2025-05-12
2025-W20,sophisticated,0.7156389112737268,0.0074582172179483,0.8673531460091926,39172,10,0.0621336669049321,0.4288522413969162,2025-05-12
2025-W21,active_retail,0.8585141301857295,0.0084580498305047,0.7974590917147859,88778,10,0.0561839644957084,0.4806483588276374,2025-05-19
2025-W21,bot,1.2045542484966658,0.0076392077844791,0.9139394619990784,998244,10,0.0591063908222839,0.400642528279659,2025-05-19
2025-W21,casual,0.6650536649698818,0.104136734904443,0.3582471574554847,718,10,0.1116991643454039,0.5515320334261838,2025-05-19
2025-W21,sophisticated,0.9638330185407804,0.0135777976711138,0.6772902164098995,51371,10,0.0809318487084152,0.4232348990675673,2025-05-19
2025-W22,active_retail,0.8122089891511056,0.0057465110792731,0.9356025110907662,85829,10,0.0402002819559822,0.3985016719290682,2025-05-26
2025-W22,bot,1.143767826325914,0.0041601456661257,0.9886402570986036,864190,10,0.0316267256043231,0.3516067068584455,2025-05-26
2025-W22,casual,0.5149113338670938,0.2700322278123181,0.777874859097557,360,4,0.0825,0.3,2025-05-26
2025-W22,sophisticated,1.0227509102349432,0.0208699308928827,0.9786039434530716,29850,10,0.0357085427135678,0.3952428810720268,2025-05-26
2025-W23,active_retail,0.8148885920953637,0.0058366455603384,0.9913350293769796,78629,10,0.0298267814673975,0.3685154332371008,2025-06-02
2025-W23,bot,0.959545582560846,0.0026608082365975,0.9899872180799004,994957,10,0.0278128100008342,0.3030864650432129,2025-06-02
2025-W23,casual,0.4932118241242706,0.1324115914841389,0.7425724330328092,558,9,0.096415770609319,0.2741935483870967,2025-06-02
2025-W23,sophisticated,0.8527194231918228,0.0116877655811183,0.9717350267015206,27547,10,0.0440755799179584,0.3594946818165317,2025-06-02
2025-W24,active_retail,0.7667032092814859,0.0052617668738349,0.9755164800021108,78082,10,0.0428126841013293,0.4179324300094772,2025-06-09
2025-W24,bot,0.9558048207619464,0.0020042473330163,0.9966590114603122,1283049,10,0.0142030039382751,0.3140573742701954,2025-06-09
2025-W24,casual,0.5816960590104124,0.068065426167331,0.8493304526480411,642,10,0.1049844236760124,0.3894080996884735,2025-06-09
2025-W24,sophisticated,0.8510591637999163,0.0089204755619221,0.991111934370547,37944,10,0.0324478178368121,0.3522032468901539,2025-06-09
2025-W25,active_retail,0.6618199909560656,0.004795180655468,0.9651687004183036,80730,10,0.0519137866963954,0.4669144060448408,2025-06-16
2025-W25,bot,0.8024138624092912,0.0015374527103282,0.9955509407400264,1211093,10,0.0317769568480702,0.3888603104798723,2025-06-16
2025-W25,casual,0.5655224708034189,0.0845039671819598,0.6892115844877076,903,10,0.1404761904761905,0.4584717607973422,2025-06-16
2025-W25,sophisticated,0.7034080531939471,0.0072485898745309,0.9882477549370458,33151,10,0.0516500256402521,0.4252058761424995,2025-06-16
2025-W26,active_retail,0.6827674424474435,0.0028403639105252,0.9564030853725148,193884,10,0.0453781642631677,0.4619978956489447,2025-06-23
2025-W26,bot,0.8650756712045622,0.0019657936508795,0.996667005395669,1072754,10,0.0250185037762618,0.3157443365394116,2025-06-23
2025-W26,casual,0.6242802058668604,0.1943939126394791,0.8206144461900813,528,8,0.0662878787878788,0.3863636363636363,2025-06-23
2025-W26,sophisticated,0.7883080435853896,0.0087483623827172,0.9864744366443912,53003,10,0.0362460615436862,0.4101654623323208,2025-06-23
2025-W27,active_retail,0.6780688342953965,0.0025177484514582,0.959195161874289,209171,10,0.0439116799173881,0.4330428214236199,2025-06-30
2025-W27,bot,0.896882724472557,0.0020557096098756,0.9940740350172806,1102307,10,0.024312691473428,0.3257268619359216,2025-06-30
2025-W27,casual,0.4652836872720967,0.0668099997994415,0.8409503632050715,969,10,0.0955108359133127,0.2115583075335397,2025-06-30
2025-W27,sophisticated,0.7135620360521141,0.006940104901822,0.9778765043448672,51423,10,0.045453396340159,0.4076580518445054,2025-06-30
2025-W28,active_retail,0.6538313420134059,0.0030061711378187,0.962187181166044,172530,10,0.0521451341795629,0.4393554744102474,2025-07-07
2025-W28,bot,0.9243656905023018,0.0021676547974922,0.9938760687129842,1162316,10,0.0221302124379256,0.3039027252485555,2025-07-07
2025-W28,casual,0.7772974345066244,0.0767980661815074,0.9015867759893696,670,10,0.0608955223880597,0.2552238805970149,2025-07-07
2025-W28,sophisticated,0.7002619245382361,0.0074057010230746,0.992388796801446,38643,10,0.0463822684574179,0.4074994177470693,2025-07-07
2025-W29,active_retail,0.7094367146828018,0.0028785255610688,0.9564216173866824,179093,10,0.0441326573344575,0.4592306790326813,2025-07-14
2025-W29,bot,0.9643446254749384,0.0025193003347956,0.9939814620675692,1224150,10,0.0217932442919576,0.3059069558469142,2025-07-14
2025-W29,casual,0.6783782093399768,0.154215301790102,0.8808008669168136,239,9,0.0893305439330544,0.2970711297071129,2025-07-14
2025-W29,sophisticated,0.7961072548190541,0.009778726752243,0.988714928251978,38919,10,0.0357190575297412,0.3930984866003751,2025-07-14
2025-W30,active_retail,0.8236003597578488,0.0049916249550155,0.9516305470951528,114883,10,0.0384386723884299,0.4317697135346396,2025-07-21
2025-W30,bot,0.9633319314258634,0.002542614608777,0.992249381579866,1230726,10,0.0239692669205005,0.2955702569052738,2025-07-21
2025-W30,casual,0.3048149599006809,0.4733206694412009,0.6428847353668163,211,5,0.0983412322274881,0.2559241706161137,2025-07-21
2025-W30,sophisticated,0.7820180759425773,0.0089802627246223,0.988190060529867,32882,10,0.037053707195426,0.3853476065932729,2025-07-21
2025-W31,active_retail,0.7693702951143464,0.0035614806413264,0.9734972904439448,129313,10,0.0384164778483215,0.4202671038488009,2025-07-28
2025-W31,bot,0.8501851494676571,0.0017052190727886,0.9950597090118825,1179159,10,0.0250646859329403,0.3037291832568805,2025-07-28
2025-W31,casual,0.711641836549677,0.1951104780799596,0.8983963316373594,462,7,0.0621212121212121,0.2554112554112554,2025-07-28
2025-W31,sophisticated,0.7716232282651485,0.0078547261004816,0.9679622896984053,40703,10,0.0449561457386433,0.3768272608898607,2025-07-28
2025-W32,active_retail,0.7586046072407909,0.0029454827431001,0.9657295963615152,200267,10,0.0378796806263638,0.4217969011369821,2025-08-04
2025-W32,bot,0.9308859983011568,0.0019796660250628,0.9971425476201896,1258120,10,0.0152386099895081,0.286318475185197,2025-08-04
2025-W32,casual,0.8236735612566014,0.1607315297786881,0.9400394795981352,268,7,0.0742537313432835,0.2985074626865671,2025-08-04
2025-W32,sophisticated,0.7813455508113141,0.006510866115627,0.978110100576288,50106,10,0.0401927912824811,0.3923681794595458,2025-08-04
2025-W33,active_retail,0.7606790848481472,0.0031482284128852,0.9818959614704682,172606,10,0.0359836853875299,0.4321692177560455,2025-08-11
2025-W33,bot,0.8784504711514167,0.0018030776514112,0.9982080654556472,1224266,10,0.0205015086590659,0.2824810947947586,2025-08-11
2025-W33,casual,0.7314929840244992,0.0977030047034086,0.7034983626571147,311,7,0.0795819935691318,0.3408360128617363,2025-08-11
2025-W33,sophisticated,0.7615726660476281,0.0073194847903072,0.990979536476684,36265,10,0.0405969943471666,0.4150558389631876,2025-08-11
2025-W34,active_retail,0.7434190219991037,0.004308222016166,0.9795648731947082,91571,10,0.040165008572583,0.4316868877701456,2025-08-18
2025-W34,bot,0.9033638496295356,0.0018374094113153,0.9983393933297928,1256419,10,0.0174492346900198,0.288937846371314,2025-08-18
2025-W34,casual,0.5847037358209427,0.2981013221703154,0.6393813437322098,262,9,0.1083969465648855,0.3969465648854962,2025-08-18
2025-W34,sophisticated,0.7458520402386458,0.0083977279082093,0.9828271681745462,28699,10,0.0461566605108191,0.4715843757622217,2025-08-18
2025-W35,active_retail,0.7661066285005312,0.0061358719852741,0.9735578927557168,61361,10,0.0428863610436596,0.3942080474568537,2025-08-25
2025-W35,bot,0.8974935882117345,0.0019419582864026,0.9955478674584048,1237328,10,0.0217977771455911,0.2855895930585908,2025-08-25
2025-W35,casual,0.5983412902776515,0.1286165660778519,0.8769767238638556,354,9,0.0878531073446327,0.3333333333333333,2025-08-25
2025-W35,sophisticated,0.8332484689632684,0.0125515573514665,0.9775351203293255,23331,10,0.0373344477304873,0.3909390939093909,2025-08-25
2025-W36,active_retail,0.7380769645009507,0.0036152923218741,0.9803186698035956,121795,10,0.0379937600065684,0.45063426249025,2025-09-01
2025-W36,bot,0.9060279695702048,0.0019710750508509,0.9952897179063388,1343956,10,0.0213018878594239,0.2801401236349999,2025-09-01
2025-W36,casual,0.2949319783394249,0.1442198871100888,0.5554990918142908,431,9,0.0887470997679814,0.3874709976798144,2025-09-01
2025-W36,sophisticated,0.8247136779394768,0.0090913012484102,0.9897675476239576,31608,10,0.0333080232852442,0.380125284738041,2025-09-01
2025-W37,active_retail,0.7138372403330443,0.0036026863982643,0.9410915085907066,117234,10,0.0491222682839449,0.4549874609754849,2025-09-08
2025-W37,bot,0.9311257450542002,0.0018833769300458,0.99720923033578,1721316,10,0.0141477218593215,0.2814823077226959,2025-09-08
2025-W37,casual,0.6056868342499219,0.1686647096359211,0.6494226493563524,604,10,0.0996688741721854,0.4403973509933774,2025-09-08
2025-W37,sophisticated,0.812356630288597,0.0074061349341526,0.9789231688279226,36487,10,0.0394318524405953,0.4487899799928742,2025-09-08
2025-W38,active_retail,0.6924015128670098,0.0027560752739679,0.966997772231892,175416,10,0.0462323847311534,0.4967562822091485,2025-09-15
2025-W38,bot,0.9329589552063128,0.0019435416946766,0.9963008482206784,1696268,10,0.01827877434462,0.2676776311290433,2025-09-15
2025-W38,casual,0.7742408024337624,0.1499074933268255,0.9121879580469464,673,10,0.074962852897474,0.2689450222882615,2025-09-15
2025-W38,sophisticated,0.7462152191730544,0.0070848270553464,0.99272711841601,36274,10,0.0445112201576886,0.4350223300435574,2025-09-15
2025-W39,active_retail,0.7941528981244133,0.0048231791741183,0.9622167457614204,124659,10,0.038262379772018,0.4997713763145862,2025-09-22
2025-W39,bot,0.97707794723511,0.0017698168901856,0.9963878162540944,2230457,10,0.0165009457703062,0.2422987755424112,2025-09-22
2025-W39,casual,1.351729004364238,0.2243942336578236,0.6463058004104087,1064,10,0.087312030075188,0.1748120300751879,2025-09-22
2025-W39,sophisticated,0.9620686033415892,0.011856381643882,0.9737028419007596,37191,10,0.0320763087843833,0.3409695894167944,2025-09-22
2025-W40,active_retail,0.7806333271624752,0.0030494792380626,0.9738908161366892,180372,10,0.0361502894019027,0.4716197635996718,2025-09-29
2025-W40,bot,0.8727276748603553,0.0012995626427836,0.9975183461999828,2553426,10,0.0218121457210821,0.277603110487635,2025-09-29
2025-W40,casual,1.5266070559446827,0.2098726191552494,0.907054249635148,2074,10,0.0631629701060752,0.2111861137897782,2025-09-29
2025-W40,sophisticated,1.0723509424285145,0.0166458839286045,0.9882914664813528,68412,10,0.0303777115126001,0.2692363912763842,2025-09-29
2025-W41,active_retail,0.8687443643857969,0.0055284236414994,0.9830116337101524,179865,10,0.0391463041725738,0.4140105078809107,2025-10-06
2025-W41,bot,0.9085944204444688,0.001275300894445,0.9981370059603104,2852780,10,0.017792223725629,0.2670065690309102,2025-10-06
2025-W41,casual,1.148370041669715,0.0663285887290588,0.7999474189311153,9367,10,0.0426657414326893,0.1348350592505604,2025-10-06
2025-W41,sophisticated,0.9618470702409262,0.0099638665678809,0.9879760892727132,84344,10,0.0272064402921369,0.3270060703784501,2025-10-06
2025-W42,active_retail,0.8177746605960832,0.0039265731481261,0.9781502496937122,203138,10,0.0397823154702714,0.4121237779243666,2025-10-13
2025-W42,bot,0.8610271958523035,0.0011195394115356,0.997976547568651,3570686,10,0.0236326296963664,0.2763538995027846,2025-10-13
2025-W42,casual,1.03089086391101,0.0624966767183981,0.9195190713710502,6693,10,0.0319064694456895,0.1990138951142985,2025-10-13
2025-W42,one_shot,0.94341300145907,0.2656660524396088,0.9166327678455825,280,4,0.0628571428571429,0.1821428571428571,2025-10-13
2025-W42,sophisticated,0.8753069877907854,0.0067617788931712,0.9889072939773448,114658,10,0.0378909452458616,0.3649636309721084,2025-10-13
2025-W43,active_retail,0.9385126628371876,0.0070158688509887,0.9901412206962432,239266,10,0.030879439619503,0.3566114700793259,2025-10-20
2025-W43,bot,0.8987479033848736,0.0011540951066196,0.9972475806663256,4490681,10,0.0200243459733612,0.2890071684005165,2025-10-20
2025-W43,casual,1.1815022151876529,0.0490234108367274,0.8761189041344715,12431,10,0.0630319362883115,0.1464081731155981,2025-10-20
2025-W43,one_shot,1.2799327288707083,0.2988415067906511,0.8361266476776328,348,6,0.0583333333333333,0.0517241379310344,2025-10-20
