date,bot,active_retail,sophisticated,casual,one_shot,alpha_gap,alpha_gap_ma4w,alpha_gap_ma13w,alpha_gap_ma52w,alpha_gap_z52w,r2_bot,r2_active_retail,n_trades_total
2025-08-25,0.8974935882117345,0.7661066285005312,0.8332484689632684,0.5983412902776515,,0.1313869597112033,0.14534614117631767,0.16944983402623665,0.12835209081953167,0.02728463844534197,0.9955478674584048,0.9735578927557168,1322374
2025-09-01,0.9060279695702048,0.7380769645009507,0.8247136779394768,0.2949319783394249,,0.1679510050692541,0.14426354467853972,0.17124168130344983,0.12501854250597194,0.40030548265445115,0.9952897179063388,0.9803186698035956,1497790
2025-09-08,0.9311257450542002,0.7138372403330443,0.812356630288597,0.6056868342499219,,0.2172885047211559,0.1691428242830113,0.1734099038604264,0.12322776763462215,0.8971539025312316,0.99720923033578,0.9410915085907066,1875641
2025-09-15,0.9329589552063128,0.6924015128670098,0.7462152191730544,0.7742408024337624,,0.24055744233930298,0.18929597796022907,0.18109940931320156,0.12377067762532946,1.1081852550546873,0.9963008482206784,0.966997772231892,1908631
2025-09-22,0.97707794723511,0.7941528981244133,0.9620686033415892,1.351729004364238,,0.18292504911069674,0.20218050031010243,0.1811468570327076,0.12473764985907208,0.5505018967943038,0.9963878162540944,0.9622167457614204,2393371
2025-09-29,0.8727276748603553,0.7806333271624752,1.0723509424285145,1.5266070559446827,,0.09209434769788005,0.18321633596725892,0.17139919991891678,0.1252923150960978,-0.31483618272917574,0.9975183461999828,0.9738908161366892,2804284
2025-10-06,0.9085944204444688,0.8687443643857969,0.9618470702409262,1.148370041669715,,0.03985005605867187,0.1388567238016379,0.15365425434736107,0.12457200894267886,-0.7999703921212646,0.9981370059603104,0.9830116337101524,3126356
2025-10-13,0.8610271958523035,0.8177746605960832,0.8753069877907854,1.03089086391101,0.94341300145907,0.043252535256220304,0.08953049703086724,0.13737307161382908,0.12284861300143247,-0.7474076039287636,0.997976547568651,0.9781502496937122,3895455
2025-10-20,0.8987479033848736,0.9385126628371876,0.9522885403017706,1.1815022151876529,1.2799327288707083,-0.03976475945231395,0.03385804489011457,0.12356566152764994,0.11970836492834007,-1.4649765711861669,0.9972475806663256,0.9901412206962432,4889769
2025-10-27,0.9514567741360436,0.9667573374303222,0.8424475524962383,1.3254356524367925,,-0.015300563294278646,0.0070093171420748945,0.11617216786245077,0.11824482468215096,-1.2121943882007293,0.997717315389159,0.9923295067671414,5206945
2025-11-03,0.94494255880442,0.8398027703891233,0.9397680295086348,1.4160917723693485,,0.1051397884152967,0.023331750231231102,0.11100742919744545,0.1191251602424109,-0.1272889641928155,0.9976611889920802,0.9803975470749684,5506531
2025-11-10,0.978355390284457,0.6603351551530378,0.9745187495684248,1.389364517750106,,0.3180202351314192,0.09202367520003082,0.1264111867996108,0.12064334180850886,1.7609708889191595,0.997071474889478,0.92713957364789,5370846
2025-11-17,0.8691779961953787,0.6878593946949979,0.7574463881883531,1.478390476538931,,0.18131860150038082,0.14729451543820452,0.12805532325114533,0.123065088542008,0.5200882523924328,0.99636138503491,0.9203013478244412,6042416
2025-11-24,0.9002642940378821,1.0859400725110475,0.9439844619518778,1.5533504019508009,,-0.1856757784731654,0.10470071164348282,0.10366588185234774,0.12004366840060832,-2.5880104487723443,0.9982471828592792,0.9797881209515062,7081610
2025-12-01,0.9110453582553232,0.957749662279818,0.9134836230441225,1.999996363370109,,-0.04670430402449477,0.06673968853353496,0.08715393499898244,0.1193547284724345,-1.3953501918182838,0.9988362950724748,0.98422451170208,8772948
2025-12-08,0.93221373463085,0.9437596679614012,0.8746796675100045,1.866988413736767,,-0.011545933330551206,-0.015651853581957642,0.06955128591808189,0.12339652596248955,-1.2216404887798016,0.9985104684553476,0.9869769807648888,8920459
2025-12-15,0.9394259978285796,0.9438226855603822,0.934248423335317,1.2347206907773036,,-0.004396687731802573,-0.06208067589000349,0.05070866052799686,0.12581907139849108,-1.2275239762969758,0.9991215494393316,0.989072260248268,10629558
2025-12-22,0.9316422990692048,0.9592162413133036,0.9586990298644312,1.869627596180991,,-0.027573942244098815,-0.02255521683273684,0.034516430423781816,0.12618795756537796,-1.457460239162622,0.9986374051789464,0.9848725040174344,10859283
2025-12-29,1.0019657204812666,0.969736803375509,1.0740708327490294,0.856827668867734,,0.03222891710575759,-0.00282191155017375,0.029911397301310854,0.12625048795820823,-0.8916891461228248,0.997970606743405,0.9747078993366208,13365750
2026-01-05,0.9596313412158808,1.0265355747400189,0.9810341334700676,1.158005550655065,,-0.0669042335241381,-0.016661486598570474,0.021699528871863934,0.1217062447397493,-1.7368873852123476,0.9988485632371916,0.987055502856215,13470081
2026-01-12,0.9367493787176896,0.9020331991306412,0.8613717222625207,1.2433119779574142,,0.034716179587048424,-0.006883269768857725,0.02104288612808148,0.1181617747749309,-0.7700780336253575,0.9977762504621236,0.9887853757781664,10120219
2026-01-19,0.897856755431797,0.9152691266776424,0.888307613863946,1.9999938821275445,,-0.01741237124584538,-0.004342877019294367,0.02276230060550214,0.11666460149182742,-1.222186037975067,0.997902831134282,0.9863710089807034,13193363
2026-01-26,0.9386857790795756,1.0486068802436872,0.9679480036266628,0.7721483854864462,0.1000036648112377,-0.10992110116411158,-0.03988038158676166,0.01548379769243807,0.11455086957567998,-1.9864089251146737,0.9989356946458698,0.988182703937046,11698199
2026-02-02,0.9576363963005844,0.7981835323208253,0.9844030218168748,0.4768042942254911,,0.1594528639797591,0.016708892789212643,0.0196617265820121,0.11593271607797079,0.38476925565737213,0.9970268357305176,0.926943244552616,3779741
2026-02-23,0.7607088007239228,0.6647945270909504,0.653716905929989,,,0.09591427363297234,0.03200841630069362,0.0025766526205931108,0.11645613591374203,-0.18187150205614125,0.8963862374057003,0.896310914594715,521378
2026-03-02,0.6340040416045468,0.5814814472988261,0.622511873720671,0.5918959323495121,,0.052522594305720705,0.04949215768858514,-0.007330732548226897,0.11681925279935158,-0.5704825189162129,0.9638741377697146,0.969555423770349,775499
2026-03-09,0.6631430143909305,0.5711618505996428,0.6757077058385754,0.3772247756618908,,0.09198116379128773,0.09996772392743497,0.01402749377980796,0.117442313654093,-0.22637679644518532,0.9852941860224732,0.9530941403051124,528619
2026-03-16,0.542801124362997,0.5245066222815024,0.5322685018689352,1.236615039153344,,0.018294502081494635,0.06467813345286885,0.019027401941807146,0.11433555248951792,-0.8503337457366624,0.894996309551812,0.9108487505032512,696353
2026-03-23,0.6123340802441347,0.5528622875618416,0.6160213393791352,1.1011089405624164,,0.05947179268229308,0.05556751321519904,0.024490303942795166,0.11330663593479007,-0.4755678919580853,0.9605729719218852,0.9494858381618636,446773
2026-03-30,0.6207825292120709,0.5594527155853061,0.6253102412017063,0.3512605548632172,,0.06132981362676482,0.057769318045460066,0.029546188662684967,0.11219573633838903,-0.4484484637630029,0.9086503194676347,0.8747259322842734,342518
2026-04-06,0.792497754439212,0.6645167725689196,0.4192040979110376,0.1175960967978307,,0.1279809818702924,0.06676927256521123,0.04151195205609967,0.11091977018707803,0.1511766334332661,0.964837306062441,0.9078340479456912,184003
2026-04-13,0.7205055555510045,0.653964640023666,0.6167872158971475,,,0.06654091552733843,0.07883087592667218,0.04415133655006743,0.10892486177778328,-0.3760672947004145,0.937460357718609,0.9252321319147456,613508
2026-04-20,0.670625414137428,0.7228723743718178,0.7207138571554399,,,-0.052246960234389794,0.05090118769750146,0.0452788191108173,0.10647573217860981,-1.3824053141883026,0.887377413336541,0.894807921668753,119852
2026-05-25,0.9882513711211436,0.9487486424270392,0.9752772369344034,0.996319582277923,1.1229340241243444,0.03950272869410443,0.04544441646433636,0.04564701519597546,0.10603097421364907,-0.5783350898749894,0.9989562551921602,0.996448243612472,16710629
