date,efficiency,efficiency_ma4w,efficiency_ma13w,efficiency_ma52w,efficiency_z52w,r2_bot,r2_active_retail,r2_sophisticated,r2_casual,r2_one_shot
2025-03-03,0.9712875927533606,0.9797788259940603,0.970754019507183,0.7640616373847593,0.9224048109689629,0.9942552706032072,0.9712875927533606,0.9938082814343884,0.7008439310301766,
2025-03-10,0.8550528522375971,0.9466927391687856,0.9611399587954838,0.7640634477890612,0.40501096977393664,0.9791395879196396,0.8550528522375971,0.9072296448878492,0.6325010790437857,
2025-03-17,0.84065937950268,0.9129684182123508,0.9523987816792392,0.7639235302159847,0.34164323044558953,0.9851055741429582,0.84065937950268,0.9326234582809826,0.411958610737058,
2025-03-24,0.836610992396658,0.875902704222574,0.9417121268474822,0.7661390504906831,0.3135432889331685,0.9919205621282124,0.836610992396658,0.9767832981126632,0.6183594216220125,
2025-03-31,0.8812544797933173,0.8533944259825632,0.9360537646048004,0.7719222419290452,0.4884548153148121,0.9949056801890568,0.8812544797933173,0.9846875481511854,0.5446323806241093,
2025-04-07,0.9422461579185644,0.8751927524028049,0.932994168558674,0.7881472374983572,0.7539398950853627,0.979561016992365,0.9422461579185644,0.9789620547648276,0.6632745599171597,
2025-04-14,0.9647090494099204,0.9062051698796151,0.932473488683634,0.7980713864373773,0.8318730075267274,0.9908382099288908,0.9647090494099204,0.9867767753774718,0.6483008134877207,
2025-04-21,0.9571915945577596,0.9363503204198904,0.9326311595949124,0.8011313904396923,0.7819968234220726,0.9925889173135743,0.9571915945577596,0.9592318462175626,0.7729566233695656,
2025-04-28,0.9725954823919484,0.9591855710695483,0.9332734067172269,0.8086562259491298,0.825935959844006,0.9863408872229322,0.9725954823919484,0.98767823765182,0.6844220427607584,
2025-05-05,0.9485003620113664,0.9607491220927488,0.9321488964766195,0.8152269707678618,0.675388105826324,0.9737794112099184,0.9485003620113664,0.8645161931742102,0.5800412319933897,
2025-05-12,0.9538624935858744,0.9580374831367372,0.9295693037110179,0.8279060598809875,0.6847506735267432,0.9861739850596926,0.9538624935858744,0.9534461500577835,0.923805112738876,
2025-05-19,0.9578562538101298,0.9582036479498297,0.9282077337480725,0.8312560546592659,0.6854073753033815,0.981800287600724,0.9578562538101298,0.8880591512199605,0.596190135742845,
2025-05-26,0.8253389370370587,0.9213895116111073,0.9159358174927873,0.8312472569020415,-0.03198731112813959,0.9093768404657296,0.8253389370370587,0.5998419773963809,0.0622317677198375,
2025-06-02,0.9181731653427124,0.9138077124439439,0.9118500923073528,0.8311257627272236,0.47142406463776165,0.9697013846013656,0.9181731653427124,0.9250027319497476,0.6239410949247618,
2025-06-09,0.9843013487250863,0.9214174262287469,0.921792284344852,0.8337259973156452,0.8101817499228051,0.9928436246233284,0.9843013487250863,0.9793590336175042,0.4942241501414727,
2025-06-16,0.9863291977129898,0.9285356622044618,0.9329976549764142,0.8387176714451935,0.791866867805938,0.9924230865743536,0.9863291977129898,0.986572353932188,0.8437208546745927,
2025-06-23,0.9454984413385772,0.9585755382798413,0.9413736125873312,0.8399074222595484,0.5649642192266788,0.997378694209994,0.9454984413385772,0.9892018188376984,0.6350963479412975,
2025-06-30,0.9783692088824814,0.9736245491647837,0.9488439763634207,0.8418706411289809,0.7267440575554254,0.9973681923348856,0.9783692088824814,0.9821336293424624,0.7250538281095888,
2025-07-07,0.937692619833054,0.9619723669417755,0.9484937042029968,0.8424555008793073,0.5063732581087368,0.9928095170491046,0.937692619833054,0.9684508080923674,0.9220920304491133,
2025-07-14,0.9678016428610394,0.957340478228788,0.948731596006929,0.8431613944507166,0.6612756363572482,0.9922648436783068,0.9678016428610394,0.983069330429252,0.86184635310631,
2025-07-21,0.9710493217398052,0.9637281983290951,0.9497975750209325,0.845470364750301,0.6633304282005064,0.9939807505436208,0.9710493217398052,0.9840237856942408,0.8122419390315136,
2025-07-28,0.910261896734156,0.9467013702920136,0.9450026838164871,0.8508164209561506,0.3177386712266692,0.9961240380118532,0.910261896734156,0.984884993858142,,
2025-08-04,0.9766913599172854,0.9564510553130714,0.9471712221169422,0.8546915857332175,0.6503943018114888,0.9924563249732884,0.9766913599172854,0.9828079419724476,0.7316459603013066,
2025-08-11,0.9328231530709196,0.9477064328655416,0.9455528113080996,0.8620974366741962,0.38698431615234014,0.9963599796112892,0.9328231530709196,0.9456496087852052,0.6279530664090367,
2025-08-18,0.9833244306594956,0.9507752100954641,0.9475119018349739,0.8662500409754389,0.6396805433675257,0.9985526554821555,0.9833244306594956,0.9873659965619422,0.7270305934964918,
2025-08-25,0.9791645113653475,0.968000863753262,0.9593446383217654,0.8735682454129796,0.5876689774383529,0.9973455560838046,0.9791645113653475,0.9780483449629874,0.8253025789419196,
2025-09-01,0.9548407449256572,0.962538210005355,0.9621652213666073,0.8818333200172284,0.4217505722650951,0.9967313304381976,0.9548407449256572,0.9688582175673282,0.6551880099895551,
2025-09-08,0.9763446569863204,0.9734185859842052,0.961553168155933,0.8842850317283657,0.5305059049968158,0.9946667619878586,0.9763446569863204,0.9891652031757376,0.586781448708871,
2025-09-15,0.948461640269963,0.964702888386822,0.9586402791218541,0.8917653934898038,0.33841167090913166,0.9980321000512704,0.948461640269963,0.983379484751682,0.5431514104118669,
2025-09-22,0.9487701510729486,0.9571042983137223,0.958891949101421,0.9038595378426125,0.3057898978420188,0.9940164665496916,0.9487701510729486,0.9801701226176788,0.8272460760845162,
2025-09-29,0.955004338809,0.9571451967845581,0.9570946514034611,0.9114720560594729,0.31390219220746907,0.9970132956532276,0.955004338809,0.9818443288111628,0.7491622883386584,
2025-10-06,0.9731460471134386,0.9563455443163376,0.9598218381173367,0.9239791350418328,0.44238521462983366,0.9975873913301176,0.9731460471134386,0.9851728049612136,0.8709771981206076,
2025-10-13,0.9798350364341027,0.9641888933573725,0.960747483776803,0.9365228158445629,0.5961652855350815,0.998532068992701,0.9798350364341027,0.9843637575038172,0.8226759920379348,
2025-10-20,0.9763741146931956,0.9710898842624343,0.9611570832347562,0.940688682106691,0.5216956147835465,0.9977581528454528,0.9763741146931956,0.9890148765411704,0.9531100003718802,0.9181965121350332
2025-10-27,0.9883126860028576,0.9794169710608985,0.9671609901015793,0.9481099127261617,0.8166528655889282,0.9969896109181546,0.9883126860028576,0.986165137399694,0.8751276043363475,0.8163269753452118
